id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated	subcountry	country	firstauthor	country2	author2	macroregion
4460	The Naval Intelligence Geographical Handbook Series (Great-Britain, 1941-46) : a description and a call for comments		geographical knowledge,intelligence,Second World War	savoir géographique,renseignement,Seconde Guerre Mondiale	Gosme Cyril	2000-06-26	en	FALSE			FR			
12063	Les indices de ségrégation résidentielle : un outil intégré dans un système d’information géographique	Residential segregation indices : a tool integrated into a geographical information system	indices of segregation,residential segregation,social segregation,ethnic segregation,GIS	indices de ségrégation,ségrégation résidentielle,ségrégation sociale,ségrégation ethnique,SIG	Apparicio Philippe	2000-06-16	fr	TRUE			FR			
897	Interrelationship between household and housing market : A microsimulation model of household formation among the young 		housing market,household formation,interaction,micro-simulation,simultaneous processes,time,space	marché immobilier,ménage,interaction,micro-simulation,processus simultané,espace,temps	Fransson Urban	2000-06-13	fr	FALSE	Gävle	SE	SE			
4405	La societe oasienne du Djerid et les représentations paysagères	The djerid oasis society and the landscapes patterns	oasis,landscape patterns,muslim's culture	oasis,paysage,représentation sociale,culture-arabo-musulmane	Latiri Lamia	2000-05-11	fr	TRUE	Djerid	TN	FR			
1679	Pratique des corrections atmosphériques en télédétection : utilisation du logiciel 5S-PC	Atmospherical corrections in remote sensing : using the 5S-PC software	remote sensing	télédétection	Kergomard Claude	2000-05-05	fr	TRUE	Merlimont	FR	FR			
618	Informations sur le projet Changement d’ Utilisation et de Couverture des Sols	Land-Use and Land-Cover Change : LUCC	remote sensing	télédétection	Podaire Alain	2000-05-05	fr	TRUE			FR			
620	Evolution des zones humides d'Anatolie intérieure : exemple de la plaine de Konya, Turquie	Evolution of the Algöl lake (eastern part of the Konya plain)	remote sensing	télédétection	Kuzucuoglu Catherine,Servain Sylvie	2000-05-05	fr	TRUE	Konya	TR	FR		GB	
623	Analyse de la mobilité des paysages et des systèmes sociaux en Thessalie : l’apport des images Landsat TM		remote sensing	télédétection	Helly Bernard,Salvador Pierre-Gil,Tamru Bezunesh,Fouache Éric	2000-05-05	fr	FALSE		GR	FR			
635	Paléohydrographie et archéologie de l’espace rural en pays tricastin (France, Drôme) : de l’archéologie aérienne à la télédétection satellitaire		remote sensing	télédétection	Tounsi Ibtissem,Favory François,Berger Jean-François,Chouquer Gérard,Jung Cécile,Odiot Thierry	2000-05-05	fr	FALSE	Drôme	FR	FR			
638	La Moyenne Vallée de l’Euphrate syrien : étude préliminaire pour la cartographie des états de surface et des systèmes de drainage en vue d’une analyse paléoenvironnementale	The Syrian Euphrate middle valley : introduction to the cartography of surface state and draining in view of a paleoenvironmental analysis	remote sensing	télédétection	Tamru Bezunesh,Chataigner Ch.,Salvador Pierre-Gil	2000-05-05	fr	TRUE	Euphrate	SY	FR			
640	Milieux et sociétés sur les marges arides du croissant fertile : la télédétection et les S.I.G. au service d'une recherche géo-archéologique	Milieu and society on the arid fringe of the fertile cruscant : remote sensing and GIS for a geo-archeological study	remote sensing	télédétection	Debaine Françoise	2000-05-05	fr	TRUE		SY	FR			
665	Structures et dynamiques forestières en milieu tempéré	Forest structures and dynamics in moderate climate	remote sensing	télédétection	Geroyannis Hélène,Gilg Jean-Paul,Julien-Laferrière B.,Hotyat Micheline,Godard Vincent,Simon Laurent	2000-05-05	fr	TRUE	Aisne	FR	FR			
672	Mise en évidence d'indicateurs de la dynamique biogéographique en moyenne montagne pyrénéenne par analyses multicsalaire et multitemporelle de photographies aériennes et d'images satellitaires	Finding biogeographic dynamic pointer in Pyrénées middle mountain through multiscalar and multiperiod remote sensing use	remote sensing	télédétection	Selleron Gilles,Vidal Franck	2000-05-05	fr	TRUE	Pyrenees	FR	FR			
675	" La ""dimension télédétection"" dans un programme de recherche en coopération sur la dynamique des versants montagnards, exemples : Equateur, Rwanda et Viêt-Nam"	The remote sensing dimension in a cooperative research program on mountainside: cases in Ecuador, Rwanda and Viet-Nam	remote sensing	télédétection	Pouyllau Michel,Puythorac F.,Vergnes A.,Lagrée S.,Tu Dan Nguyen,Xuan Thu Ha Thi,Anh Tuan Luong,Amelot Xavier,Pouille Fabien	2000-05-05	fr	TRUE		EC.RW.VN	FR		VN	
678	Histoires d'eau dans le bassin minier du Nord Pas-de-Calais, apports de la télédétection pour l'étude des relations Homme-Hydrosystème	Water in the coal basin of the Nord Pas-de-Calais : lessons from remote sensing use in the study of man-hydrosystem interactions	remote sensing	télédétection	Laganier Richard	2000-05-05	fr	TRUE	Nord Pas-de-Calais	FR	FR			
692	Etude dynamique de l’environnement des villages romano-byzantins de Syrie du Nord ; localisation des structures parcellaires et cadastrales qui leurs sont liées	A dynamic study of romano-byzantins settlements in North Syria : parcel and survey location	remote sensing	télédétection	Tate Georges,Bilgen Pierre,Gilg Jean-Paul	2000-05-05	fr	TRUE	North	SY	FR			
696	Classification neuronale des textures de milieux terrestres naturels en télédétection radar	Neuronal classification of natural space's textures using radar sensing	remote sensing	télédétection	Jeansoulin Robert,Mainguenaud Ph.	2000-05-05	fr	TRUE			FR			
699	Mesure instantanée de la longueur de rotations agricoles au Népal et en Inde par la quantification intrapixellaire des surfaces couvertes	Instant measures of agricultural rotation duration in Nepal and India through covered surfaces' intrapixel numbering	remote sensing	télédétection	Blamont Denis,Raffy Marcel	2000-05-05	fr	TRUE		IN.NP	FR			
707	Etude par télédétection de la vallée de Samarcande	A study of the Samarcande valley using remote sensing	remote sensing	télédétection	Le Tourneau François-Michel,Gentelle Pierre	2000-05-05	fr	TRUE	Samarcande	UZ	FR	FR		
710	Constitution d'une base de données et visualisation 3D pour la recherche en archéologie et urbanisme à Samarcande	Archeological and urban research in Samarcande : Building a database and using 3D representation	remote sensing	télédétection	Coulais Jean-François	2000-05-05	fr	TRUE	Samarcande	UZ	FR	FR		
722	L’apport des images satellitaires dans l’étude des dynamiques de l’occupation du sol des villes d’Amérique Latine	The use of remote sensing in land occupation dynamics' studies : the south-american cities' case	remote sensing	télédétection	Delavaud Anne Collin	2000-05-05	fr	TRUE		BR.AR.MX.CO	FR			
4488	Contribution à l'étude du climat urbain de l'agglomération nantaise	A large urban area's urban climate study : Nantes	remote sensing	télédétection	Robin Marc	2000-05-05	fr	TRUE	Nantes	FR	FR			
6561	Recherche sur la décollectivisation des campagnes dans les pays de l'Europe Centrale et Orientale	Research in rural areas decollectivization in PECO	remote sensing	télédétection	Sivignon Michel,Gilg Jean-Paul	2000-05-05	fr	TRUE		PL.CZ.HU.RO.AL.LT	FR			
12556	Emploi de la télédétection spatiale pour le suivi du développement de l'aquaculture semi-intensive : application au littoral de la province de Huelva (Andalousie, Espagne )	Use of remote sensing for the study of semi-intensive aquaculture development : the case of Huelva seaside, Andalusia	aquaculture,Fr,HRV (sensor),landscape,satellite imagery,Spain (Atlantic coast of),SPOT (satellite)	aquaculture,Espagne (côte atlantique de),HRV (capteur),imagerie satellitaire,paysage,SPOT (satellite)	Thomas Yves-F.,Brouchoud Hélène,Menanteau Loïc	2000-05-05	fr	TRUE	Andalousie	ES	FR			
642	Archéologie et télédétection : cartographie des paysages du site de Mahasthan (Bangladesh) d’après des données SPOT	Archeology and remote sensing : mapping the Mahastan landscapes, Bangladesh using Spot data	remote sensing	télédétection	Jacqueminet Christine,Salles Jean-François,Dalongeville Rémi,Dupuis Bernard,Pédoja3 Kévin	2000-04-27	fr	TRUE	Mahasthan	BD	FR			
702	Comparaison entre les caractéristiques de surface de la neige dans les Alpes, les données du satellite Landsat TM et un modèle de métamorphisme du manteau neigeux	Snow surface in the Alpes : Landsat use and a model for earth mantle metamorphism	remote sensing	télédétection	Dedieu Jean-Pierre,Fily M.,Durand Yves,Sergent C.	2000-04-26	fr	TRUE	Alps	FR	FR			
716	Processus de croissance et limites urbaines	Growth process and urban limits	remote sensing	télédétection	Weber Christiane,Hirsch Jacky	2000-04-25	fr	TRUE			FR			
719	la périphérie urbaine et les extensions de la ville de Beyrouth (Liban) : étude par traitement d'une image SPOT 	Beyrouth urban fringe and spatial extension : the use of Spot data	remote sensing	télédétection	Davie Michael F,Drouot Jean-Louis	2000-04-25	fr	TRUE	Beyrouth	LB	FR			
6547	Télédétection, numérisation et transferts d’échelle dans l’étude géographique des milieux physiques et urbains	Remote sensing, digitalisation and scale change in the study of natural and urban environment	remote sensing	télédétection	Callot Yann,Drouot Jean-Louis	2000-04-25	fr	TRUE			FR			
22419	Apports de la télédétection satellitaire à l'étude de l'environnement de sites archéologiques en milieu tempéré, le cas de la vallée de l'Aisne	Use of remote sensing for the study of archeological sites' environment in moderate climate: the Aisne valley	remote sensing	télédétection	Chartier Michèle,Servain Sylvie	2000-04-25	fr	TRUE	Aisne	FR	FR		GB	
566	Long-term dynamics of European towns and cities : towards a spatial model of urban growth 		urban system,urban growth,spatial convergence,self-organization theory	système urbain,croissance urbaine,espace-temps,théorie de l´auto-organisation	Bretagnolle Anne,Mathian Hélène,Pumain Denise,Rozenblat Céline	2000-03-29	en	FALSE		PT.ES.FR.GB.IE.BE.NL.DK.NO.IT.CH.SE.FI.PL.CZ.RO.GR.AL.AT.DE.HR.RS.HU.SK.SI.BG	FR			
889	Potential model application and planning issues 		potential model,remotely sensed data,urban growth	modèle de potentiel,image satellite,développement urbain	Weber Christiane,Hirsch Jacky	2000-03-29	en	FALSE	Strasbourg	FR	FR			
213	La géographie dans les programmes scolaires en Europe 	Geography in the European School Programs	teaching geography,Europe	enseignement de la géographie,Europe	Chevalier Jean-Pierre	2000-03-15	fr	TRUE		FR.GR.CZ.NL.BE.IT.GB.PL.AT.IE.PT.SE.HU.IS.BE.DK.DE.NO.SK.BG.FI.LU.RO	FR			
4397	Les hommes qui voulaient être rois1 Principautés et nations sur Internet	The men who would be kings. Principalities and nations on the internet	internet,postmodernism,territory,state,territorial image	internet,postmodernisme,territoire,Etat,représentation territoriale	Lasserre Frédéric	2000-03-14	fr	TRUE		GB.AU.DJ.DK	CA			
1796	Biographie et bibliographie de Pierre Deffontaines (1894-1978) 	Pierre Deffontaines' biography and bibliography	history of geography,biography	Pierre Deffontaines,biographie,histoire de la géographie	Delfosse Claire	2000-03-09	fr	TRUE			FR			
4357	Approche poissonnienne des modèles d’interaction spatiale	A statistical approach of spatial interaction models	freight flows,likelihood,overdispersion,Poisson distribution,spatial interaction model	flux de marchandises,modèle de Poisson,modèle d’interaction spatiale,surdispersion,vraisemblance	D’Aubigny G.,Calzada Christian,Grasland Claude,Robert D.,Viho G.,Vincent Jean-Marc	2000-03-09	fr	TRUE			FR			
168	Distribution of Online Cartographic Products in Australia		internet,GIS,cadastral databases,health,Victoria,Australia,data dissemination	internet,SIG,base de données,cadastre,santé,Victoria,Australie	Escobar Francisco J.,Polley Iestyn S.,Williamson Ian P.	2000-03-07	en	FALSE		AU	AU			
4375	Les Chinois d'outre-mer des Tchou à Deng Xiaoping : des origines historiques et géographiques d'un phénomène migratoire plus que millénaire	Chinese Overseas, From the Chou to Deng Xiaoping : Historical and Geographical Origins of a Migratorial Phenomenon Spanning Over a Millenium	Cheng Ho,China,Chinese Overseas,Confucianism,Coxinga,diaspora,migration,sea-going,Sun Tzu,syndicates and secret societies,trade,triad,Yueh	Cheng Ho,Chine,Chinois d'outre-mer,commerce,confucianisme,Coxinga,diaspora,maritime,migration,Sun Tzu,syndicats et sociétés secrètes,triades,Yueh	Chouvy Pierre-Arnaud	2000-03-03	fr	TRUE		CN	FR.CH	SG.MY.PH.ID.TW.VN.TH.GB		
4349	"Borders, frontiers and limits : some computational concepts beyond words<a id=""retour1""></a><a id=""bkmretour1""></a> "		frontier,frontier typology,mereology,topology,remote sensing		Gadal Sébastien,Jeansoulin Robert	2000-03-01	en	FALSE	Avignon	FR	FR			
5615	Impact of migration, natural population change and age composition on the redistribution of the population in Sweeden 1970 - 1996 		population redistribution,Sweden,concentration,dispersion,migration,natural population change,age composition	redistribution de la population,concentration,dispersion,composition par âge,taux de fertilité,taux de mortalité,taux de migration,Suède	Håkansson Johan	2000-02-29	en	FALSE		SE	SE			
1866	Des densités habitantes aux densités mouvantes l'exemple de la métropole lilloise	Shifting densities	city,mobility,shifting densities,temporal variation	densité mouvante,mobilité,rythmicité,temporalité	Mille Matthieu	2000-02-25	fr	TRUE	Lille	FR	FR			
2255	Forecasting global climatic change impacts on Mediterranean agricultural land use in the 21<sup>st</sup> Century		Agricultural land use,forecasting,fuzzy logic,GIS,integrated modelling,land degradation,neural networks,risk,spatial interpolation,Synoptic Prediction System (SPS)	système de prévision synoptique,logique floue,SIG,réseaux neuronaux,dégradation des sols,risque,système intégré	Openshaw Stan,Turner Andy	2000-02-09	en	FALSE			GB			Europe
4343	Who’s in ? Lifestyles data and geographical research		1991 UK Census,geocomputation,lifestyles databases	base de données,géomatique,style de vie	Harris Richard	2000-02-03	en	FALSE		GB	GB			
1992	Le bloc-diagramme : une clé de compréhension des représentations du paysage chez les agriculteurs ? Mise au point d’une méthode d’enquête préalable à une gestion concertée du paysage en Artense(Massif central français)	3D mapping : a key to farmer's landscape representation ? Developing an investigation method as an introduction to a cooperative landscape management in Artense (french Massif central).		représentation paysagère,bloc-diagramme,Auvergne,Artense	Michelin Yves	2000-01-10	fr	TRUE	Artense	FR	FR			
4328	"Le Patrimoine agraire de la Grande Canarie au travers de son vocabulaire spécifique rural<a class=""footnotecall"" id=""bodyftn1"" href=""#ftn1"">1</a><a id=""retour1""></a><a id=""bkmretour1""></a>"	Agricultural heritage in the Great Canary Island through a specific rural set of words	Canaries islands,historical geography,rural geography,semantic,social representation,subtropical islands	géographie historique,géographie rurale,îles Canaries,îles subtropicales,linguistique,représentation sociale,sémantique	Dupuis Irène	2000-01-06	fr	TRUE	Great Canary Island	ES	FR			
2242	Simulation paysagère : un modèle multi-agents pour prendre en compte les relations sociales	Landscape simulation : a multi-agent model to take social interactions into consideration	simulation,landscape modelling,multi-agent,discrete events,social interaction	simulation,modélisation paysagère,multi-agents,événements discrets,relations sociales	Poix Christophe,Michelin Yves	2000-01-05	fr	TRUE			FR			
5509	Commentaires sur l´estimation de la population légale par le recensement rénové de la population..			France,population,recensement	Courgeau Daniel	1999-12-20	fr	FALSE						
563	Euroquant at 21 : “coming of age” ?				Unwin David	1999-11-17	en	FALSE						
1004	"<a id=""intro""></a><a id=""bkmintro""></a>Presentation : 11th Colloquium on Theoretical and Quantitative Geography<br>3-7<sup>th</sup> September 1999"				Fotheringham A. Stewart	1999-11-17		FALSE						
1853	Les habitations rurales dans l'optique de la décentralisation et de l'aménagement spatial	Rural habitation in the optic of decentralization and spatial organization			Prophete Jean M.	1999-11-10	fr	TRUE						
4970	Transformations urbaines : l'influence des politiques municipales d’aménagement<br />L'exemple de Boulogne-Billancourt et d'Issy-les-Moulineaux 	Urban transformation : the impact of urban planning at the city level The case of Boulogne-Billancourt and Issy-Les-Moulineaux	urban planning,real estate activity,comprehensive plan,redevelopment project,France,Boulogne-Billancourt,Issy-Les-Moulineaux	politique urbaine,activité immobilière,plan d’occupation des sols,Zone d’Aménagement Concertée (ZAC),Boulogne-Billancourt,Issy-Les-Moulineaux	Burkart Marie	1999-10-27	fr	TRUE						
2236	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale		déplacement pédestre,espace urbain,usage du sol	Cutini Valerio	1999-10-26	it	TRUE						
1196	Les dispositifs de la complexité :métalangage et traduction dans la construction de la ville	The devices of complexity : metalanguage and interpretation of urban reality	city,metalanguage,semiosphere,cultural geography	ville,métalangage,sémiosphère,géographie culturelle	Guarrasi Vincenzo	1999-10-11	fr	TRUE						
4963	Non-metric conceptual clustering : a new tool for investigating urban quality of life (1) 		non-metric conceptual clustering,factor analysis,quality of life	classification non paramétrique,analyse factorielle,qualité de vie	Buckley Patrick H.,Mookherjee Debnath	1999-10-06	en	FALSE						
5227	Modèle de généralisation de données urbaines à base de contraintes et d´autonomie	Generalisation Model of urban datas	generalisation,GIS,multi-agent system,spatial analysis	analyse spatiale,généralisation,multi-agents,SIG	Ruas Anne	1999-10-05	fr	TRUE						
4930	Profili descrittivi di distribuzioni spaziali : alcune misure di diversificazione	Describing spatial patterns' profile : diversification measures	concentration,dispersion,heterogenity,homogeneity,job profiles	concentration,dispersion,homogénéité,profils d'emploi	Novelli Eugenio,Occelli Sylvie	1999-10-04	it	TRUE						
5233	Borges, Carrol et la carte au 1/1				Palsky Gilles	1999-09-30	fr	FALSE						
4925	Quelques remarques sur la géographie urbaine au Japon depuis 1970	A few remarks about urban geography in Japon since 1970	epistemology,history,japanese geography,urban geography	épistémologie,géographie japonaise,géographie urbaine,histoire	Onjo Akio	1999-09-24	fr	TRUE						
5513	Recensement en continu… Découpages figés. Quelques précisions pour recentrer et élargir le débat.			France,population,recensement	Bussi Michel	1999-08-17	fr	FALSE						
5514	La rénovation du recensement			France,population,recensement	Baccaïni Brigitte	1999-08-15	fr	FALSE						
5529	La rénovation du Recensement de la Population			France,population,recensement	Isnard Michel	1999-07-15	fr	FALSE						
4917	La qualité des données de géomarketing		geomarketing,district level,grid,Rouen,modelling	géomarketing,îlot,carroyage,Rouen,modélisation	Girault Frédéric,Orhan Jean-Marc	1999-07-12	fr	FALSE						
1185	Reconstructing Urban Boundaries : The Dialectics of Self and Place		built environment,community,identity politics,urbanism	bâti,communauté,identité,lieu,urbanisme	Greif Gary,Cruz Marcelo	1999-07-06	en	FALSE						
4912	Cartographie des milieux naturels et semi-naturels du littoral de Corse du sud	Vegetation mapping of South Corsica coastal area	coastal vegetation,mapping,natural ressource	végétation littorale,cartographie numérique,patrimoine naturel	Bioret Frédéric,Gourmelon Françoise	1999-07-06	fr	TRUE						
5531	Quand l’INSEE projette d’enterrer le recensement de population... et la Géographie avec !			France,population,recensement	Bussi Michel	1999-06-20	fr	FALSE						
5055	Une méthodologie d'analyse des effets de la globalisation sur les systèmes régionaux locaux 	A methodology to investigate the effects of globalisation on local territorial structures	globalization,location factor,productive system,territorial organisation model	facteurs de localisation,globalisation,modèle d'organisation territorial,système industriel	Lombardo Silvana,Santini Luisa	1999-06-16	fr	TRUE						
5064	La logique Tout/Partie. Fondement scientifique d'un langage des géographies	Whole/Part logic bridge between the geographies	geography,epistemology,whole/part logic,axioms	tout/partie,axiome chorologique	Nicolas Georges	1999-06-16	fr	TRUE						
5068	4<sup>ème</sup> Rencontres ThéoQuant. Nouvelles approches en géographie théorique et quantitative, Besançon 11-12 février 1999					1999-06-16	fr	FALSE						
5069	Concepts pour la description de bases de données multi-représentation	Concepts used for multiple-resolution representations	multiple representation,semantic resolution,spatial data model,spatial resolution	données spatiales,modèle,multi-représentation,résolution sémantique,résolution spatiale	Vangenot Christelle	1999-06-16	fr	TRUE						
5079	Contribution théorique à la mesure de l'homogénéité des tissus urbains	How is it possible to measure the homogeneity of an intra-urban structure?			Maïzia Mindjid	1999-06-16	fr	TRUE						
5081	Observation de terrain et télédétection (Baie du Roi, Spitsberg nord-occidental)	Samples plans and field observation in teledetection		plan d’échantillonnage,ruissellement,Spitsberg,télédétection,terrain	Laffly Dominique	1999-06-16	fr	TRUE						
5086	Choisir les outils d'analyse des objets géographiques en fonction de ses objectifs	Which tools to study which geographical objects and for which aims ?			Arnaud Michel	1999-06-16	fr	TRUE						
5088	Représentation surfacique d'évènements ponctuels discrets. Comparaison méthodologique à partir de l'exemple des accidents de la route dans la C.U.D.L.		kernel density function,point pattern analysis,raster display,road accident	accidents de la route,carroyage,évènements ponctuels discrets,fonction de densité de Kernel,semis de points	Banos Arnaud,Bolot Jérome	1999-06-16	fr	FALSE						
5095	Formalisation des bases méthodologiques et conceptuelles d'une analyse spatiale des accidents de la route			accident,analyse spatiale,facteur d’insécurité,risque routier,SIG	Richard Florence Huguenin	1999-06-16	fr	FALSE						
5101	Méthode d'identification de concentrations locales d'événements dans un semis de points. Application aux accidents de la route		analysis,exploratory analysis,cluster,geographical analysis machine,point pattern,road accident	accidents de la route,agrégat,analyse exploratoire,semis de points	Banos Arnaud,Huguenin-Richard Florence	1999-06-16	fr	FALSE						
5111	La résilience d'un système spatial : l'exemple du Comtat	Resilience of a spatial system : the example of the Comtat	agriculture,diachronical approach,environment,resilience,spatial system,system’s analysis,the Comtat	agriculture,analyse systémique,approche diachronique,environnement,le Comtat,résilience,système spatial	Aschan-Leygonie Christina	1999-06-16	fr	TRUE						
5121	Contribution à l'approche systémique des paysages humides			analyse spatiale,paysage,système,télédétection,zone humide	Pivette Emmanuelle	1999-06-16	fr	FALSE						
5125	Concentration spatiale des accidents de la route : méthode d'identification des zones noires basée sur l'autocorrélation spatiale application et étude de sensibilité		black zone,road accident,spatial autocorrelation	accidentologie,autocorrélation spatiale,zone noire	Flahaut Benoît	1999-06-16	fr	FALSE						
5128	Morphologie de réseaux et accessibilité	Network forms and accessibility	accessibility,fractal geometry,morphology,network	accessibilité,géométrie fractale,morphologie,réseau	Genre-Grandpierre Cyrille	1999-06-16	fr	TRUE						
5131	Analyse spatiale des courants migratoires de l’exode rural à travers la diffusion des patronymes	Spatial analysis of rural outmigrations through patronimic diffusion	diffusion,gravity model,migration,patronimic,phone books,rural outmigrations	annuaires téléphoniques,diffusion,exode rural,migration,modèle gravitationnel,patronyme	Assalin Sandrine	1999-06-16	fr	TRUE						
5140	Infrastructures publiques et croissance des régions françaises	Public infrastructures and growth in French regions			Charlot Sylvie,Schmitt Bertrand	1999-06-16	fr	TRUE						
5143	Vers la fin des banlieues industrielles ?	Towards the end of industrial suburbs ?			Dubos-Paillard Edwige	1999-06-16	fr	TRUE						
5145	Analyse spatiale des phénomènes géographiques	Spatial analysis and geographical phenomena	cartography,chorematic,phenomenology,spatial analysis	analyse spatiale,cartographie,chorématique,phénoménologie	Hangouet Jean-François	1999-06-16	fr	TRUE						
5151	Paysages d'estives : de la télédétection à la cartographie de synthèse	Landscapes of mountain pastures. From teledetection to synthetic mapping. (Aspe en Ossau valleys in the Pyrenees )		cartographie,échantillonnage spatial,occupation du sol,pastoralisme,pâturage d’altitude,télédétection	Harguedinguy Muriel	1999-06-16	fr	TRUE						
5156	Les nouvelles perspectives d'analyse spatiale des nuisances sonores. Le projet SIGAUR (Système d'Information Géographique et Acoustique URbaine)		GIS,noise pollution,spatial decision support	aide à la décision en aménagement,SIG,pollution par le bruit	Quesseveur Erwan	1999-06-16	fr	FALSE						
5163	Construire ses cartes : le développement d’outils statistiques interactifs intégrés à un SIG		bertin visual matrix,factor analysis,GIS,interactivity,spatial analysis tools	analyse factorielle,interactivité,matrice visuelle bertin,SIG,outils d’analyse spatiale	Ogier Benoît	1999-06-16	fr	FALSE						
5170	Risques naturels en montagne et analyse spatiale	Natural risks in mountains and spatial analysis			Manche Yannick	1999-06-16	fr	TRUE						
5172	Modélisation des déplacements domicile/travail et des déplacements associés et des déplacements associés 		inter-municipalities trips,multi-ground trip,pairing,trip generator,trip sequence	appariement,déplacements intercommunaux,déplacements multi-motifs,générateurs de déplacement,séquences de déplacements	Dumas Jean Renaud,Passegué Sophie,Hilal Mohamed	1999-06-16	fr	FALSE						
5185	Vers un « atlas vivant » : Utilisation des systèmes d'information géographique en géographie industrielle. Application aux industries lorraines	Towards a “living atlas” . Use of GIS in industrial geography. An application to industry in Lorraine			Cheriguene Sadia	1999-06-16	fr	TRUE						
5187	Le graphe et la graphie de la Terre. Un exercice formel pour commémorer le bicentennaire du Voyage aux Amériques équinoxales	Graphs and world graphics	geographical knowledge,graph,hypertext,writing	connaissance géographique,écriture,graphe,hypertexte	Gazel Hervé	1999-06-16	fr	TRUE						
5202	Un modèle de simulation des migrations à l’intérieur de la région Basilicata	A simulation model for migration inside Basilicata region		Basilicata,interaction spatiale,Midi d’Italie,modélisation	Tamma Nicola	1999-06-16	fr	TRUE						
5207	Organisation et structuration de l'espace : &quot;les systèmes locaux d'emplois&quot;. L'exemple des Pyrénnées atlantiques			champ d'attraction,organisation territoriale,structure spatiale,systèmes locaux d'emploi,Pyrénées atlantiques	Bourguet Monique,Jambes Jean-Pierre	1999-06-16	fr	FALSE						
5215	Intercommunalité et territoires. Construction et expérimentation d'un modèle d'analyse du système			intercommunalité,processus d'intégration,projet,stratégie d'acteur,système local,territoire	Vaivre Florence	1999-06-16	fr	FALSE						
5220	Formalisation mathématique des notions géographiques de base : de l'espace - temps matière au géosystème	Mathematical formalization of basic geographical notions. From the time-space-matter to the geosystem		distance,espace,formalisation,géosystème,matière,modèle mathématique,objet géographique,temps	Langlois Patrice	1999-06-16	fr	TRUE						
1170	La &quot;ville décor&quot; : accueil de tournages de films et mise en place d'une nouvelle esthétique urbaine	The city seen as a setting : Cinema shooting in cities and creation of new urban aesthetics	city,cinema,hyperreality,film,urban image,virtual image,urban communication	ville,cinéma,hyperréalité,film,image urbaine,image virtuelle,communication urbaine	Gravari-Barbas Maria	1999-05-27	fr	TRUE						
4994	La struttura complessa delle citta. Un approccio cognitivo basato su reti neurali		cognitive approach,competitiveness,neural networks,urban complexity,urban sustainability	approche cognitive,complexité urbaine,concurrence,développement urbain durable,réseaux neuronaux	Buscema Massimo,Diappi Lidia	1999-05-26	it	FALSE						
1162	Les grandes métropoles comme carrefours des diasporas	Large cities as diaspora's crossroads	city,culture,diaspora	culture,diaspora,métropole	Prevelakis Georges	1999-05-25	fr	TRUE						
1240	Urban sustainability : complex interactions and the measurement of risk		sustainable city,urban system	soutenabilité urbaine,système urbain	Diappi Lidia,Bolchi Paola,Franzini Lorena	1999-05-18	en	FALSE						
4895	Business networ		business networks,franchise,service,Spain,trade		Gámir Agustín,Méndez Ricardo	1999-05-17	en	FALSE						
1203	The cultural strategy of Rotterdam		city,cultural policy,culture,Europe,port city,uncultural image,urban tourism	culture,Europe,politique culturelle,port,tourisme urbain,ville	Buursink Jan	1999-05-12	en	FALSE						
5534	Faut-il supprimer la géographie au collège et au lycée ?	Should geography withdraw from high school ?		enseignement de la géographie	Le Roux Anne	1999-05-11	fr	TRUE						
1147	Disney urbaniste : la ville de Celebration en Floride	When Disney goes to town : the city of Celebration, Florida	Celebration,E.P.C.O.T.,neotraditional town-planning,theme parks,urban utopia,Walt Disney Company	Celebration,E.P.C.O.T.,parcs de loisirs,planification néo-traditionnelle,utopie urbaine,Walt Disney Company	Didier Sophie	1999-05-06	fr	TRUE						
4894	Sociabilité, solidarité : culture, identité et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)		Cape Town,family structure,housing,mental map,public space,social relations,South Africa,urbanisation	Afrique du Sud,carte mentale,espace public,Le Cap,logement,relations sociales,structure familiale,urbanisation	Houssay-Holzschuch Myriam	1999-05-05	fr	FALSE						
4856	Socio-spatial lifestyles and segregation 		social segregation,spatial segregation,overall segregation,everyday life space,lifestyle,initial values,relative weights	ségrégation sociale,ségrégation spatiale,ségrégation globale,espace-temps quotidien,mode de vie,valeurs initiales,poids relatif	Izhak Schnell,Yoav Benjamini	1999-04-27	en	FALSE						
5782	Once forgotten reefs… historical images in the scramble for the south china sea		South China Sea,China,Vietnam,Philippines,territorial conflict,territorial image,law of the sea,border	Mer de Chine du Sud,Chine,Vietnam,Philippines,conflit territorial,représentation territoriale,droit de la mer,frontière	Lasserre Frédéric	1999-04-22	en	FALSE						
1114	Les lieux de l´interculturalité : une image de la complexité urbaine	Intercultural places : a representation of urban complexity	immigration,mixed culture,intercultural place,ethno-methodology,Lausanne,Switzerland	immigration,culture de la mixité,interculturalité,ethnométhodologie,Lausanne,Suisse	Marengo Marina	1999-04-22	fr	TRUE						
4988	Les équipements culturels au service de la population des villes				Lucchini Françoise	1999-04-20	fr	FALSE						
