id,title,title_en,keywords_en,keywords_fr,authors,date,langue,translated,subcountry,country,firstauthor,country2,author2,macroregion
4513,"LÍexcursionnisme ö Ps_rimosæ:Comment et pourquoi une toute petite Óle du sud-est de l'Eg_e est devenue un arrière pays touristique pour les Óles de Kalymnos et de Kos (Dod_canèse, Grèce)","Touring in Ps_rimosæ: How and why such a small island located in the south-east of the Aegean Sea has become a tourist hinterland for the Kalymnos and Kos islands (Dodecanese, Greece)","Greece,island,touring,hinterland,local population","Grèce,Óle,excursionniste,arrière-pays,population locale",Scol Jean,13/12/2000,fr,TRUE,Dodecanese,GR,FR,,,
5371,Un nouveau d_fi pour les g_ographes,A new challenge for geographers,,"Chili,enseignement de la g_ographie",Arenas Federico,20/11/2000,fr,TRUE,,CL,CL,,,
938,Transition of Urban Space in Two Systemsæ: the Fractal Geometry of Hungarian Provincial Cities,,"city,urban system,fractals,Hungary,Debrecen,Szeged","ville,système urbain,fractales,Hongrie,Debrecen,Szeged",Nagy E.,18/11/2000,en,FALSE,Debrecen_Szeged,HU,HU,,,
1643,Une _cole pour des universitaires plac_s aux marges de lÍexpertiseæ: les ann_es trente et la cartographie g_ographique ,A school for academic as unusual experts : the 1930s and mapping in geography,,s_miologie graphique,Robic Marie-Claire,17/11/2000,fr,TRUE,,FR,FR,,,
490,Le d_veloppement de la graphique de 1967 ö 1997,Graphic science developments from 1967 to 1997,,s_miologie graphique,Bonin Serge,17/11/2000,fr,TRUE,,FR,FR,,,
493,La s_miologie graphique ö lÍ_preuve du froid. LÍintroduction de la s_miologie graphique en Norvège. R_flexion dÍun acteur,Graphic semiology towards coldness : a producer view point in Norway,,s_miologie graphique,Baudouin Axel,17/11/2000,fr,TRUE,,NO,FR,FR,,
497,L'apport de la s_miologie graphique de Jacques Bertin a la cartographie pour lÍam_nagement et l'urbanisme,Cartography in urban and regional planning : what brought the Jacques Bertin's graphic semiology to the disciplineæ?,,s_miologie graphique,Steinberg Jean,17/11/2000,fr,TRUE,,FR,FR,,,
499,Les d_fis th_oriques pos_s ö la cartographie mènent ö la cognition,Theoretical challenge in cartography leads to cognition,,,Ferland Ya¥ves,17/11/2000,fr,TRUE,,,CA,,,
501,G_ographie et s_miologie graphiqueæ: deux regards diff_rents sur lÍespace,Geography and graphic semiologyæ: two different ways towards space,graphic semiology,s_miologie graphique,Bord Jean-Paul,17/11/2000,fr,TRUE,,,FR,,,
504,Donn_es quantitatives ponctuelles et contraintes,Constraint quantitative point data,graphic semiology,s_miologie graphique,Beguin Michèle,17/11/2000,fr,TRUE,,,FR,,,
506,"Bertin, lexis and the graphical representation of event histories",,,,"Francis Brian,Pritchard John",17/11/2000,en,FALSE,,,UK,,,
509,"Dynamic visualization in a developing framework for the representation of geographic data<a class=""endnotecall"" id=""bodyftn1"" href=""#ftn1"">i</a>",,graphic semiology,s_miologie graphique,Blok Connie,17/11/2000,en,FALSE,,,NL,,,
1625,The third choice,,graphic semiology,s_miologie graphique,RÀd Jan Ketil,17/11/2000,en,FALSE,,,NO,,,
554,Aux sources de la s_miologie graphique,Where does semiology graphic comes from ?,"Bertin (Jacques),cartography,France,graphical semiotic,XXth century","Bertin (Jacques),cartographie,France,s_miologie graphique,XXe siècle","Palsky Gilles,Robic Marie-Claire",17/11/2000,fr,TRUE,,FR,FR,,,
5494,Aux cartes citoyens. La d_mocratie par les cartes,Take your maps citizen. Democracy through maps,graphic semiology,s_miologie graphique,"Chapuis Anne,De Golb_ry Luc",17/11/2000,fr,TRUE,Bassin Parisien Est,FR,FR,,,
1808,Le paysage des g_ographes russesæ: lÍ_volution du regard g_ographique entre le xix<sup>e</sup> et le xx<sup>e</sup> siècle,The landscape of the Russian geographersæ: the evolution of the geographical perspective between the nineteenth and the twentieth centuries,"geography,landscape concept,epistemology,evolution,Russia","conception du paysage,_pist_mologie,_volution,g_ographie,Russie",Frolova Marina,16/11/2000,fr,TRUE,,RU,RU,DE,,
4478,Anàlisis de la producciÑn potencial de energÕa con Biomasa en la regiÑn de AndalucÕa (Espa_a) utilizando Sistemas de InformaciÑn Geogràfica,GIS applied to evaluate Biomass power in AndalucÕa(Spain),"GIS,renewable energies,biomass power,local development","SIG,_nergies renouvelables,biomasse,d_veloppement local","Dominguez Javier,Marcos M. Jesus.",15/11/2000,es,TRUE,Andalusia,ES,ES,,,
4467,Internetæ: La fin de la g_ographieæ?,Internet: The End of Geography?,"internet,territory,transportation,air transportation,logistic,location,industrial geography","internet,territoire,transport,transport a_rien,logistique,localisation,g_ographie industrielle",Lasserre Fr_d_ric,31/10/2000,fr,TRUE,,,CA,,,
911,A new approach to the spatial analysis of temporal change using todes and neural nets. ,,"spatial analysis,temporal change,neural net,GIS","analyse spatiale,changement temporel,r_seaux neuronaux,SIG","Halls Peter J,Polack Fiona A C,O'Keefe Simon E M",13/10/2000,en,FALSE,,,UK,,,
2289,Modelling within a thermodynamic frameworkæ: a footnote to Sanders (1999),,"micro-simulation,synergetic,self-organizing system,complex system,alignment","micro-simulation,synerg_tique,auto-organisation,système complexe",Winder Nick,05/09/2000,en,FALSE,,SE,SE,,,
4437,"Modernism, Cosmopolitanism and Catastrophism in Los Angeles and Mexico City<a id=""retour1""></a><a id=""bkmretour1""></a>",,"catastrophism,cosmopolitanism,image,Los Angeles,Mexico City,model of city,model of society,modernism,urbanism,urbanity","catastrophisme,cosmopolitisme,Los Angeles,Mexico,modèle de soci_t_,modèle de ville,modernisme,repr_sentation,urbanisme,urbanit_",Monnet J_rªme,28/06/2000,en,FALSE,Los Angeles_Mexico City,US_MX,FR,,,
4460,"The Naval Intelligence Geographical Handbook Series (Great-Britain, 1941-46)æ: a description and a call for comments",,"geographical knowledge,intelligence,Second World War","savoir g_ographique,renseignement,Seconde Guerre Mondiale",Gosme Cyril,26/06/2000,en,FALSE,,,FR,,,
12063,Les indices de s_gr_gation r_sidentielleæ: un outil int_gr_ dans un système dÍinformation g_ographique,Residential segregation indicesæ: a tool integrated into a geographical information system,"indices of segregation,residential segregation,social segregation,ethnic segregation,GIS","indices de s_gr_gation,s_gr_gation r_sidentielle,s_gr_gation sociale,s_gr_gation ethnique,SIG",Apparicio Philippe,16/06/2000,fr,TRUE,,,FR,,,
897,Interrelationship between household and housing marketæ: A microsimulation model of household formation among the young ,,"housing market,household formation,interaction,micro-simulation,simultaneous processes,time,space","march_ immobilier,m_nage,interaction,micro-simulation,processus simultan_,espace,temps",Fransson Urban,13/06/2000,fr,FALSE,G_vle,SE,SE,,,
4405,La societe oasienne du Djerid et les repr_sentations paysagères,The djerid oasis society and the landscapes patterns,"oasis,landscape patterns,muslim's culture","oasis,paysage,repr_sentation sociale,culture-arabo-musulmane",Latiri Lamia,11/05/2000,fr,TRUE,Djerid,TN,FR,,,
1679,Pratique des corrections atmosph_riques en t_l_d_tectionæ: utilisation du logiciel 5S-PC,Atmospherical corrections in remote sensingæ: using the 5S-PC software,remote sensing,t_l_d_tection,Kergomard Claude,05/05/2000,fr,TRUE,Merlimont,FR,FR,,,
618,Informations sur le projet Changement dÍ Utilisation et de Couverture des Sols,Land-Use and Land-Cover Changeæ: LUCC,remote sensing,t_l_d_tection,Podaire Alain,05/05/2000,fr,TRUE,,,FR,,,
620,"Evolution des zones humides d'Anatolie int_rieure : exemple de la plaine de Konya, Turquie",Evolution of the Alg_l lake (eastern part of the Konya plain),remote sensing,t_l_d_tection,"Kuzucuoglu Catherine,Servain Sylvie",05/05/2000,fr,TRUE,Konya,TR,FR,,UK,
623,Analyse de la mobilit_ des paysages et des systèmes sociaux en Thessalieæ: lÍapport des images Landsat TM,,remote sensing,t_l_d_tection,"Helly Bernard,Salvador Pierre-Gil,Tamru Bezunesh,Fouache Äric",05/05/2000,fr,FALSE,,GR,FR,,,
635,"Pal_ohydrographie et arch_ologie de lÍespace rural en pays tricastin (France, Drªme) : de lÍarch_ologie a_rienne ö la t_l_d_tection satellitaire",,remote sensing,t_l_d_tection,"Tounsi Ibtissem,Favory François,Berger Jean-François,Chouquer G_rard,Jung C_cile,Odiot Thierry",05/05/2000,fr,FALSE,Drªme,FR,FR,,,
638,La Moyenne Vall_e de lÍEuphrate syrien : _tude pr_liminaire pour la cartographie des _tats de surface et des systèmes de drainage en vue dÍune analyse pal_oenvironnementale,The Syrian Euphrate middle valley : introduction to the cartography of surface state and draining in view of a paleoenvironmental analysis,remote sensing,t_l_d_tection,"Tamru Bezunesh,Chataigner Ch.,Salvador Pierre-Gil",05/05/2000,fr,TRUE,Euphrate,SY,FR,,,
640,Milieux et soci_t_s sur les marges arides du croissant fertile : la t_l_d_tection et les S.I.G. au service d'une recherche g_o-arch_ologique,Milieu and society on the arid fringe of the fertile cruscant : remote sensing and GIS for a geo-archeological study,remote sensing,t_l_d_tection,Debaine Françoise,05/05/2000,fr,TRUE,,SY,FR,,,
665,Structures et dynamiques forestières en milieu temp_r_,Forest structures and dynamics in moderate climate,remote sensing,t_l_d_tection,"Geroyannis H_lène,Gilg Jean-Paul,Julien-Laferrière B.,Hotyat Micheline,Godard Vincent,Simon Laurent",05/05/2000,fr,TRUE,Aisne,FR,FR,,,
672,Mise en _vidence d'indicateurs de la dynamique biog_ographique en moyenne montagne pyr_n_enne par analyses multicsalaire et multitemporelle de photographies a_riennes et d'images satellitaires,Finding biogeographic dynamic pointer in Pyr_n_es middle mountain through multiscalar and multiperiod remote sensing use,remote sensing,t_l_d_tection,"Selleron Gilles,Vidal Franck",05/05/2000,fr,TRUE,Pyrenees,FR,FR,,,
675,"æLa ""dimension t_l_d_tection"" dans un programme de recherche en coop_ration sur la dynamique des versants montagnards, exemples : Equateur, Rwanda et Viêt-Nam","The remote sensing dimension in a cooperative research program on mountainside: cases in Ecuador, Rwanda and Viet-Nam",remote sensing,t_l_d_tection,"Pouyllau Michel,Puythorac F.,Vergnes A.,Lagr_e S.,Tu Dan Nguyen,Xuan Thu Ha Thi,Anh Tuan Luong,Amelot Xavier,Pouille Fabien",05/05/2000,fr,TRUE,,EC_RW_VN,FR,,VN,
678,"Histoires d'eau dans le bassin minier du Nord Pas-de-Calais, apports de la t_l_d_tection pour l'_tude des relations Homme-Hydrosystème",Water in the coal basin of the Nord Pas-de-Calais : lessons from remote sensing use in the study of man-hydrosystem interactions,remote sensing,t_l_d_tection,Laganier Richard,05/05/2000,fr,TRUE,Nord Pas-de-Calais,FR,FR,,,
692,Etude dynamique de lÍenvironnement des villages romano-byzantins de Syrie du Nord ; localisation des structures parcellaires et cadastrales qui leurs sont li_es,A dynamic study of romano-byzantins settlements in North Syria : parcel and survey location,remote sensing,t_l_d_tection,"Tate Georges,Bilgen Pierre,Gilg Jean-Paul",05/05/2000,fr,TRUE,North,SY,FR,,,
696,Classification neuronale des textures de milieux terrestres naturels en t_l_d_tection radar,Neuronal classification of natural space's textures using radar sensing,remote sensing,t_l_d_tection,"Jeansoulin Robert,Mainguenaud Ph.",05/05/2000,fr,TRUE,,,FR,,,
699,Mesure instantan_e de la longueur de rotations agricoles au N_pal et en Inde par la quantification intrapixellaire des surfaces couvertes,Instant measures of agricultural rotation duration in Nepal and India through covered surfaces' intrapixel numbering,remote sensing,t_l_d_tection,"Blamont Denis,Raffy Marcel",05/05/2000,fr,TRUE,,IN_NP,FR,,,
707,Etude par t_l_d_tection de la vall_e de Samarcande,A study of the Samarcande valley using remote sensing,remote sensing,t_l_d_tection,"LeæTourneau François-Michel,Gentelle Pierre",05/05/2000,fr,TRUE,Samarcande,UZ,FR,FR,,
710,Constitution d'une base de donn_es et visualisation 3D pour la recherche en arch_ologie et urbanisme ö Samarcande,Archeological and urban research in Samarcandeæ: Building a database and using 3D representation,remote sensing,t_l_d_tection,Coulais Jean-François,05/05/2000,fr,TRUE,Samarcande,UZ,FR,FR,,
722,LÍapport des images satellitaires dans lÍ_tude des dynamiques de lÍoccupation du sol des villes dÍAm_rique Latine,The use of remote sensing in land occupation dynamics' studies : the south-american cities' case,remote sensing,t_l_d_tection,Delavaud Anne Collin,05/05/2000,fr,TRUE,,BR_AR_MX_CO,FR,,,
4488,Contribution ö l'_tude du climat urbain de l'agglom_ration nantaise,A large urban area's urban climate study : Nantes,remote sensing,t_l_d_tection,Robin Marc,05/05/2000,fr,TRUE,Nantes,FR,FR,,,
6561,Recherche sur la d_collectivisation des campagnes dans les pays de l'Europe Centrale et Orientale,Research in rural areas decollectivization in PECO,remote sensing,t_l_d_tection,"Sivignon Michel,Gilg Jean-Paul",05/05/2000,fr,TRUE,,PL_CZ_HU_RO_AL_LT,FR,,,
12556,"Emploi de la t_l_d_tection spatiale pour le suivi du d_veloppement de l'aquaculture semi-intensive : application au littoral de la province de Huelva (Andalousie, Espagne )","Use of remote sensing for the study of semi-intensive aquaculture development : the case of Huelva seaside, Andalusia","aquaculture,Fr,HRV (sensor),landscape,satellite imagery,Spain (Atlantic coast of),SPOT (satellite)","aquaculture,Espagne (cªte atlantique de),HRV (capteur),imagerie satellitaire,paysage,SPOT (satellite)","Thomas Yves-F.,Brouchoud H_lène,Menanteau Lo¥c",05/05/2000,fr,TRUE,Andalousie,ES,FR,,,
642,Arch_ologie et t_l_d_tectionæ: cartographie des paysages du site de Mahasthan (Bangladesh) dÍaprès des donn_es SPOT,"Archeology and remote sensingæ: mapping the Mahastan landscapes, Bangladesh using Spot data",remote sensing,t_l_d_tection,"Jacqueminet Christine,Salles Jean-François,Dalongeville R_mi,Dupuis Bernard,P_doja3 K_vin",27/04/2000,fr,TRUE,Mahasthan,BD,FR,,,
702,"Comparaison entre les caract_ristiques de surface de la neige dans les Alpes, les donn_es du satellite Landsat TM et un modèle de m_tamorphisme du manteau neigeux",Snow surface in the Alpes : Landsat use and a model for earth mantle metamorphism,remote sensing,t_l_d_tection,"Dedieu Jean-Pierre,Fily M.,Durand Yves,Sergent C.",26/04/2000,fr,TRUE,Alps,FR,FR,,,
716,Processus de croissance et limites urbaines,Growth process and urban limits,remote sensing,t_l_d_tection,"Weber Christiane,Hirsch Jacky",25/04/2000,fr,TRUE,,,FR,,,
719,la p_riph_rie urbaine et les extensions de la ville de Beyrouth (Liban)æ: _tude par traitement d'une image SPOT ,Beyrouth urban fringe and spatial extensionæ: the use of Spot data,remote sensing,t_l_d_tection,"Davie MichaelæF,Drouot Jean-Louis",25/04/2000,fr,TRUE,Beyrouth,LB,FR,,,
6547,"T_l_d_tection, num_risation et transferts dÍ_chelle dans lÍ_tude g_ographique des milieux physiques et urbains","Remote sensing, digitalisation and scale change in the study of natural and urban environment",remote sensing,t_l_d_tection,"Callot Yann,Drouot Jean-Louis",25/04/2000,fr,TRUE,,,FR,,,
22419,"Apports de la t_l_d_tection satellitaire ö l'_tude de l'environnement de sites arch_ologiques en milieu temp_r_, le cas de la vall_e de l'Aisne",Use of remote sensing for the study of archeological sites' environment in moderate climate: the Aisne valley,remote sensing,t_l_d_tection,"Chartier Michèle,Servain Sylvie",25/04/2000,fr,TRUE,Aisne,FR,FR,,UK,
566,Long-term dynamics of European towns and citiesæ: towards a spatial model of urban growth ,,"urban system,urban growth,spatial convergence,self-organization theory","système urbain,croissance urbaine,espace-temps,th_orie de lÇauto-organisation","Bretagnolle Anne,Mathian H_lène,Pumain Denise,Rozenblat C_line",29/03/2000,en,FALSE,,PT_ES_FR_UK_IE_BE_NL_DK_NO_IT_CH_SE_FI_PL_CZ_RO_GR_AL_AT_DE_HR_RS_HU_SK_SI_BG,FR,,,
889,Potential model application and planning issues ,,"potential model,remotely sensed data,urban growth","modèle de potentiel,image satellite,d_veloppement urbain","Weber Christiane,Hirsch Jacky",29/03/2000,en,FALSE,Strasbourg,FR,FR,,,
213,La g_ographie dans les programmes scolaires en Europe ,Geography in the European School Programs,"teaching geography,Europe","enseignement de la g_ographie,Europe",Chevalier Jean-Pierre,15/03/2000,fr,TRUE,,FR_GR_CZ_NL_BE_IT_UK_PL_AT_IE_PT_SE_HU_IS_BE_DK_DE_NO_SK_BG_FI_LU_RO,FR,,,
4397,Les hommes qui voulaient être rois1 Principaut_s et nations sur Internet,The men who would be kings. Principalities and nations on the internet,"internet,postmodernism,territory,state,territorial image","internet,postmodernisme,territoire,Etat,repr_sentation territoriale",Lasserre Fr_d_ric,14/03/2000,fr,TRUE,,UK_AU_DJ_DK,CA,,,
1796,Biographie et bibliographie de Pierre Deffontaines (1894-1978) ,Pierre Deffontaines' biography and bibliography,"history of geography,biography","Pierre Deffontaines,biographie,histoire de la g_ographie",Delfosse Claire,09/03/2000,fr,TRUE,,,FR,,,
4357,Approche poissonnienne des modèles dÍinteraction spatiale,A statistical approach of spatial interaction models,"freight flows,likelihood,overdispersion,Poisson distribution,spatial interaction model","flux de marchandises,modèle de Poisson,modèle dÍinteraction spatiale,surdispersion,vraisemblance","DÍAubigny G.,Calzada Christian,Grasland Claude,Robert D.,Viho G.,Vincent Jean-Marc",09/03/2000,fr,TRUE,,,FR,,,
168,Distribution of Online Cartographic Products in Australia,,"internet,GIS,cadastral databases,health,Victoria,Australia,data dissemination","internet,SIG,base de donn_es,cadastre,sant_,Victoria,Australie","Escobar Francisco J.,Polley Iestyn S.,Williamson Ian P.",07/03/2000,en,FALSE,,AU,AU,,,
4375,Les Chinois d'outre-mer des Tchou ö Deng Xiaopingæ: des origines historiques et g_ographiques d'un ph_nomène migratoire plus que mill_naire,"Chinese Overseas, From the Chou to Deng Xiaopingæ: Historical and Geographical Origins of a Migratorial Phenomenon Spanning Over a Millenium","Cheng Ho,China,Chinese Overseas,Confucianism,Coxinga,diaspora,migration,sea-going,Sun Tzu,syndicates and secret societies,trade,triad,Yueh","Cheng Ho,Chine,Chinois d'outre-mer,commerce,confucianisme,Coxinga,diaspora,maritime,migration,Sun Tzu,syndicats et soci_t_s secrètes,triades,Yueh",Chouvy Pierre-Arnaud,03/03/2000,fr,TRUE,,CN,FR_CH,SG_MY_PH_ID_TW_VN_TH_UK,,
4349,"Borders, frontiers and limitsæ: some computational concepts beyond words<a id=""retour1""></a><a id=""bkmretour1""></a> ",,"frontier,frontier typology,mereology,topology,remote sensing",,"Gadal S_bastien,Jeansoulin Robert",01/03/2000,en,FALSE,Avignon,FR,FR,,,
5615,"Impact of migration, natural population change and age composition on the redistribution of the population in Sweeden 1970 - 1996 ",,"population redistribution,Sweden,concentration,dispersion,migration,natural population change,age composition","redistribution de la population,concentration,dispersion,composition par äge,taux de fertilit_,taux de mortalit_,taux de migration,Suède",HÎkansson Johan,29/02/2000,en,FALSE,,SE,SE,,,
1866,Des densit_s habitantes aux densit_s mouvantes l'exemple de la m_tropole lilloise,Shifting densities,"city,mobility,shifting densities,temporal variation","densit_ mouvante,mobilit_,rythmicit_,temporalit_",Mille Matthieu,25/02/2000,fr,TRUE,Lille,FR,FR,,,
2255,Forecasting global climatic change impacts on Mediterranean agricultural land use in the 21<sup>st</sup> Century,,"Agricultural land use,forecasting,fuzzy logic,GIS,integrated modelling,land degradation,neural networks,risk,spatial interpolation,Synoptic Prediction System (SPS)","système de pr_vision synoptique,logique floue,SIG,r_seaux neuronaux,d_gradation des sols,risque,système int_gr_","Openshaw Stan,Turner Andy",09/02/2000,en,FALSE,,,UK,,,Europe
4343,WhoÍs inæ? Lifestyles data and geographical research,,"1991 UK Census,geocomputation,lifestyles databases","base de donn_es,g_omatique,style de vie",Harris Richard,03/02/2000,en,FALSE,,UK,UK,,,
1992,Le bloc-diagrammeæ: une cl_ de compr_hension des repr_sentations du paysage chez les agriculteursæ? Mise au point dÍune m_thode dÍenquête pr_alable ö une gestion concert_e du paysage en Artense(Massif central français),3D mappingæ: a key to farmer's landscape representationæ? Developing an investigation method as an introduction to a cooperative landscape management in Artense (french Massif central).,,"repr_sentation paysagère,bloc-diagramme,Auvergne,Artense",Michelin Yves,10/01/2000,fr,TRUE,Artense,FR,FR,,,
4328,"Le Patrimoine agraire de la Grande Canarie au travers de son vocabulaire sp_cifique rural<a class=""footnotecall"" id=""bodyftn1"" href=""#ftn1"">1</a><a id=""retour1""></a><a id=""bkmretour1""></a>",Agricultural heritage in the Great Canary Island through a specific rural set of words,"Canaries islands,historical geography,rural geography,semantic,social representation,subtropical islands","g_ographie historique,g_ographie rurale,Óles Canaries,Óles subtropicales,linguistique,repr_sentation sociale,s_mantique",Dupuis Irène,06/01/2000,fr,TRUE,Great Canary Island,ES,FR,,,
2242,Simulation paysagèreæ: un modèle multi-agents pour prendre en compte les relations sociales,Landscape simulationæ: a multi-agent model to take social interactions into consideration,"simulation,landscape modelling,multi-agent,discrete events,social interaction","simulation,mod_lisation paysagère,multi-agents,_v_nements discrets,relations sociales","Poix Christophe,Michelin Yves",05/01/2000,fr,TRUE,,,FR,,,
5509,Commentaires sur lÇestimation de la population l_gale par le recensement r_nov_ de la population..,,,"France,population,recensement",Courgeau Daniel,20/12/1999,fr,FALSE,,FR,FR,,,
563,Euroquant at 21æ: ñcoming of ageîæ?,,,,Unwin David,17/11/1999,en,FALSE,Strasbourg_Cambridge,FR_UK_BE_AT_CH_NL_DE_IT_NO_SE_FI,UK,,,
1853,Les habitations rurales dans l'optique de la d_centralisation et de l'am_nagement spatial,Rural habitation in the optic of decentralization and spatial organization,,,Prophete Jean M.,10/11/1999,fr,TRUE,,HT,HT,,,
4970,Transformations urbainesæ: l'influence des politiques municipales dÍam_nagement<br />L'exemple de Boulogne-Billancourt et d'Issy-les-Moulineaux ,Urban transformationæ: the impact of urban planning at the city level The case of Boulogne-Billancourt and Issy-Les-Moulineaux,"urban planning,real estate activity,comprehensive plan,redevelopment project,France,Boulogne-Billancourt,Issy-Les-Moulineaux","politique urbaine,activit_ immobilière,plan dÍoccupation des sols,Zone dÍAm_nagement Concert_e (ZAC),Boulogne-Billancourt,Issy-Les-Moulineaux",Burkart Marie,27/10/1999,fr,TRUE,Boulogne-Billancourt_Issy-les-Moulineaux,FR,FR,,,
2236,Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale,Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale,,"d_placement p_destre,espace urbain,usage du sol",Cutini Valerio,26/10/1999,it,TRUE,Grosseto,IT,IT,,,
1196,Les dispositifs de la complexit_æ:m_talangage et traduction dans la construction de la ville,The devices of complexityæ: metalanguage and interpretation of urban reality,"city,metalanguage,semiosphere,cultural geography","ville,m_talangage,s_miosphère,g_ographie culturelle",Guarrasi Vincenzo,11/10/1999,fr,TRUE,,,IT,,,
4963,Non-metric conceptual clusteringæ: a new tool for investigating urban quality of life (1) ,,"non-metric conceptual clustering,factor analysis,quality of life","classification non param_trique,analyse factorielle,qualit_ de vie","Buckley Patrick H.,Mookherjee Debnath",06/10/1999,en,FALSE,Bellingham,US,US,,,
5227,Modèle de g_n_ralisation de donn_es urbaines ö base de contraintes et dÇautonomie,Generalisation Model of urban datas,"generalisation,GIS,multi-agent system,spatial analysis","analyse spatiale,g_n_ralisation,multi-agents,SIG",Ruas Anne,05/10/1999,fr,TRUE,,,FR,,,
4930,Profili descrittivi di distribuzioni spazialiæ: alcune misure di diversificazione,Describing spatial patterns' profile : diversification measures,"concentration,dispersion,heterogenity,homogeneity,job profiles","concentration,dispersion,homog_n_it_,profils d'emploi","Novelli Eugenio,Occelli Sylvie",04/10/1999,it,TRUE,Turin,IT,IT,,,
5233,"Borges, Carrol et la carte au 1/1",,,,Palsky Gilles,30/09/1999,fr,FALSE,,,FR,,,
4925,Quelques remarques sur la g_ographie urbaine au Japon depuis 1970,A few remarks about urban geography in Japon since 1970,"epistemology,history,japanese geography,urban geography","_pist_mologie,g_ographie japonaise,g_ographie urbaine,histoire",Onjo Akio,24/09/1999,fr,TRUE,,JP,JP,,,
5513,Recensement en continuƒ D_coupages fig_s. Quelques pr_cisions pour recentrer et _largir le d_bat.,,,"France,population,recensement",Bussi Michel,17/08/1999,fr,FALSE,,FR,FR,,,
5514,La r_novation du recensement,,,"France,population,recensement",Bacca¥ni Brigitte,15/08/1999,fr,FALSE,,FR,FR,,,
5529,La r_novation du Recensement de la Population,,,"France,population,recensement",Isnard Michel,15/07/1999,fr,FALSE,,FR,FR,,,
4917,La qualit_ des donn_es de g_omarketing,,"geomarketing,district level,grid,Rouen,modelling","g_omarketing,Ólot,carroyage,Rouen,mod_lisation","Girault Fr_d_ric,Orhan Jean-Marc",12/07/1999,fr,FALSE,Rouen,FR,FR,,,
1185,Reconstructing Urban Boundaries : The Dialectics of Self and Place,,"built environment,community,identity politics,urbanism","bäti,communaut_,identit_,lieu,urbanisme","Greif Gary,Cruz Marcelo",06/07/1999,en,FALSE,Los Angeles,US,US,,,
4912,Cartographie des milieux naturels et semi-naturels du littoral de Corse du sud,Vegetation mapping of South Corsica coastal area,"coastal vegetation,mapping,natural ressource","v_g_tation littorale,cartographie num_rique,patrimoine naturel","Bioret Fr_d_ric,Gourmelon Françoise",06/07/1999,fr,TRUE,Corsica,FR,FR,,,
5531,Quand lÍINSEE projette dÍenterrer le recensement de population... et la G_ographie avec !,,,"France,population,recensement",Bussi Michel,20/06/1999,fr,FALSE,,FR,FR,,,
1170,La &quot;ville d_cor&quot;æ: accueil de tournages de films et mise en place d'une nouvelle esth_tique urbaine,The city seen as a settingæ: Cinema shooting in cities and creation of new urban aesthetics,"city,cinema,hyperreality,film,urban image,virtual image,urban communication","ville,cin_ma,hyperr_alit_,film,image urbaine,image virtuelle,communication urbaine",Gravari-Barbas Maria,27/05/1999,fr,TRUE,Bordeaux,FR,FR,,,
4994,La struttura complessa delle citta. Un approccio cognitivo basato su reti neurali,,"cognitive approach,competitiveness,neural networks,urban complexity,urban sustainability","approche cognitive,complexit_ urbaine,concurrence,d_veloppement urbain durable,r_seaux neuronaux","Buscema Massimo,Diappi Lidia",26/05/1999,it,FALSE,,IT,IT,,,
1162,Les grandes m_tropoles comme carrefours des diasporas,Large cities as diaspora's crossroads,"city,culture,diaspora","culture,diaspora,m_tropole",Prevelakis Georges,25/05/1999,fr,TRUE,,FR,FR,,,
1240,Urban sustainability : complex interactions and the measurement of risk,,"sustainable city,urban system","soutenabilit_ urbaine,système urbain","Diappi Lidia,Bolchi Paola,Franzini Lorena",18/05/1999,en,FALSE,Milan,IT,IT,,,
4895,Business networ,,"business networks,franchise,service,Spain,trade",,"Gàmir AgustÕn,M_ndez Ricardo",17/05/1999,en,FALSE,,ES,ES,,,
1203,The cultural strategy of Rotterdam,,"city,cultural policy,culture,Europe,port city,uncultural image,urban tourism","culture,Europe,politique culturelle,port,tourisme urbain,ville",Buursink Jan,12/05/1999,en,FALSE,Rotterdam,NL,NL,,,
5534,Faut-il supprimer la g_ographie au collège et au lyc_eæ?,Should geography withdraw from high schoolæ?,,enseignement de la g_ographie,LeæRoux Anne,11/05/1999,fr,TRUE,,FR,FR,,,
1147,Disney urbaniste : la ville de Celebration en Floride,"When Disney goes to town : the city of Celebration, Florida","Celebration,E.P.C.O.T.,neotraditional town-planning,theme parks,urban utopia,Walt Disney Company","Celebration,E.P.C.O.T.,parcs de loisirs,planification n_o-traditionnelle,utopie urbaine,Walt Disney Company",Didier Sophie,06/05/1999,fr,TRUE,Celebration,US,FR,,,
4894,"Sociabilit_, solidarit_ : culture, identit_ et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)",,"Cape Town,family structure,housing,mental map,public space,social relations,South Africa,urbanisation","Afrique du Sud,carte mentale,espace public,Le Cap,logement,relations sociales,structure familiale,urbanisation",Houssay-Holzschuch Myriam,05/05/1999,fr,FALSE,Cape Town,ZA,FR,,,
4856,Socio-spatial lifestyles and segregation ,,"social segregation,spatial segregation,overall segregation,everyday life space,lifestyle,initial values,relative weights","s_gr_gation sociale,s_gr_gation spatiale,s_gr_gation globale,espace-temps quotidien,mode de vie,valeurs initiales,poids relatif","Izhak Schnell,Yoav Benjamini",27/04/1999,en,FALSE,Jaffa,IL,IL,,,
