"id","SCHID","title","title_en","keywords_en","keywords_fr","authors","date","langue","translated","DatePublication","Rubrique","Auteur","TypeDocument","Disponibilite","VisuTot","Visu07","Visu08","Visu09","Visu10","Visu11","Visu12","Visu13","Visu14","citedby","citing"
739,"","Souami T., Verdeil E., 2006, Concevoir et gérer les villes - Milieux d'urbanistes du sud de la Méditerranée, Economica, Anthropos, collection « Villes », 230 p.","","","",";Pierre Arnaud , Barthel","2006-10-25","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,"11462201490072276160","The cultural strategy of Rotterdam","",";tourisme urbain;port;urban tourism;port city;ville;uncultural image;politique culturelle;Europe;culture;cultural policy;cit","culture,Europe,politique culturelle,port,tourisme urbain,ville",";Jan , Buursink","1999-05-12","en","false","12-05-1999","Transversalités Dossiers 1997 Colloque ""les problèmes culturels des grandes villes"", 8-11 décembre 1997","Jan Buursink","Article","Texte intégral",4133,169,476,545,553,412,550,754,674,2,1
24966,"9256794042650563470","Urban spatial structure, daily mobility and energy consumption: a study of 34 European cities","",";polycentrisme;morphologie urbaine;mobilité quotidienne;soutenabilité urbaine;daily mobility;polycentricity;structure spatiale;urban sustainability;urban structure;urban morpholog","mobilité quotidienne,morphologie urbaine,polycentrisme,soutenabilité urbaine,structure spatiale",";Florent , Le Néchet","2012-01-23","en","false","23-01-2012","Rubriques Systèmes, Modélisation, Géostatistiques 2012","Florent Le Néchet","Article","Texte intégral",6184,0,0,0,0,0,2669,1791,1724,13,27
23242,"5091149968049800030","Paquot Th., 2009, L’espace public, Paris, La Découverte, coll. Repères, 125 p.","","","",";Antoine , Fleury","2010-08-30","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2587,"7582614944283045405","Gestion durable de l’eau au Cap (Afrique du Sud)- Retour sur la difficile conciliation des durabilités environnementale,financière et sociale (2001-2004)","Sustainable gestion of water in Cape Town (South Africa)- Return to the uneasy conciliation of environmental, financial and social sustainabilities (2001-2004)",";accessibilité;pauvreté;Cape Town;Le Cap;local politic;water gestion;Afrique du Sud;durabilité;environment;poverty;sustainability;South Africa;politique locale;environnement;gestion de l’eau;accessibilit","accessibilité,Afrique du Sud,durabilité,environnement,gestion de l’eau,Le Cap,pauvreté,politique locale",";Marie , Plancq-Tournadre","2006-09-20","fr","true","20-09-2006","Rubriques Espace, Société, Territoire 2006","Marie Plancq-Tournadre","Article","Texte intégral",3175,297,818,991,355,151,146,269,148,4,4
22065,"3788821887140970232","Paradoxes conceptuels du développement durable et nouvelles initiatives de coopération Nord-Sud : le Mécanisme pour un Développement Propre (MDP)","Conceptual paradoxes of sustainable development and new initiatives of North-South co-operation: the Clean Development Mechanism (CDM)",";MDP;coopération Nord-Sud;contradictions;développement durable;Kyoto protocol;changement climatique;climate change;environment;protocole de Kyoto;CDM;sustainable development;North-South co-operation;gaz à effet de serre;paradoxes;greenhouse gases;environnemen","changement climatique,contradictions,coopération Nord-Sud,développement durable,environnement,gaz à effet de serre,MDP,paradoxes,protocole de Kyoto",";Moïse Tsayem , Demaze","2009-03-20","fr","true","20-03-2009","Rubriques Environnement, Nature, Paysage 2009","Moïse Tsayem Demaze","Article","Texte intégral",15775,0,0,1860,1824,2080,3199,3329,3483,14,24
7872,"","Analyse des aires de marché du commerce de détail à Québec : une méthodologie combinant une enquête de mobilité et un système d’information géographique","Retail Market Analysis within the Quebec Metropolitan Area: a Methodological Approach Combining Travel Survey with GIS",";spatial analysis;concurrence entre les agglomérations commerciales;competition among shopping facilities;Quebec;analyse spatiale;commerce de détail;SIG;travel behaviour;Québec;comportement de mobilité;GIS;market area;aires de marché;retai","SIG,aires de marché,commerce de détail,analyse spatiale,comportement de mobilité,concurrence entre les agglomérations commerciales,Québec",";François , Des Rosiers;Marius , Thériault;Gjin , Biba","2007-07-09","fr","true","09-07-2007","Transversalités Dossiers 2007-2006 Sélection des meilleurs articles de SAGEO 2005","Gjin BibaMarius ThériaultFrançois Des Rosiers","Article","Texte intégral",7937,451,1346,1121,1086,937,974,1039,983,NA,NA
7191,"","Reinvent Geodiversity","","","",";Denise , Pumain","1999-12-12","en","false","12-12-1999","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",445,25,107,95,32,68,28,51,39,NA,NA
2329,"707506829189541681","Sur une représentation globale des infections a VIH en Afrique subsaharienne. Les complexes socio-spatiaux de risques","On a global representation of HIV infections in subsaharan africa. The socio-spatial sets of risks",";multiple correspondance analysis (MCA);modélisation;Subsaharian Africa;analyse des correspondances multiples;eco-epidemiology;éco-épidémiologie;VIH;risk status;risque;modelling;HIV;Afrique subsaharienn","Afrique subsaharienne,VIH,modélisation,éco-épidémiologie,analyse des correspondances multiples,risque",";Cyrille , Mbiaga;Michel , Roux;Thierry , Naizot","2002-05-23","fr","true","23-05-2002","Rubriques Systèmes, Modélisation, Géostatistiques 2002","Cyrille MbiagaThierry NaizotMichel Roux","Article","Texte intégral",4905,336,1128,887,555,450,438,566,545,0,5
5125,"","Concentration spatiale des accidents de la route : méthode d'identification des zones noires basée sur l'autocorrélation spatiale application et étude de sensibilité","",";black zone;spatial autocorrelation;road accident;zone noire;autocorrélation spatiale;accidentologi","accidentologie,autocorrélation spatiale,zone noire",";Benoît , Flahaut","1999-06-16","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5151,"","Paysages d'estives : de la télédétection à la cartographie de synthèse","Landscapes of mountain pastures. From teledetection to synthetic mapping. (Aspe en Ossau valleys in the Pyrenees )",";pastoralisme;cartographie;occupation du sol;pâturage d’altitude;télédétection;échantillonnage spatia","cartographie,échantillonnage spatial,occupation du sol,pastoralisme,pâturage d’altitude,télédétection",";Muriel , Harguedinguy","1999-06-16","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22999,"4786174449418476463","Predicting and mapping the location of an estimated population from a survey: an applied method","",";santé;cartographie;personnes âgées;wellbeing;survey;mapping;health;elderly;GIS;SIG;bien-être;méthodologie d’enquêt","bien-être,cartographie,méthodologie d’enquête,personnes âgées,santé,SIG",";Philippe , Gerber;Sébastien , Fleuret;Marc , Schneider","2010-03-22","en","false","22-03-2010","Rubriques Systèmes, Modélisation, Géostatistiques 2010","Philippe GerberSébastien FleuretMarc Schneider","Article","Texte intégral",1721,0,0,0,751,253,216,184,317,1,15
988,"","Lacour C., Puissant S. (eds), 1999, La métropolisation - Croissance, diversité et fractures, Paris, Anthropos-Economica, Collection Villes.","","","",";Céline , Vacchiani-Marcuzzo","2000-03-24","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25009,"4200725332148778478","Caractérisation des tissus urbains à partir de l’analyse structurelle des réseaux viaires","",";théorie des graphes;structural analysis (morphology);analyse structurelle (morphologie);street network;tissus urbains;graph theory;urban fabric;réseaux viaire","réseaux viaires,analyse structurelle (morphologie),théorie des graphes,tissus urbains",";Rachid , Hamaina;Thomas , Leduc;Guillaume , Moreau","2012-01-25","fr","false","25-01-2012","Rubriques Systèmes, Modélisation, Géostatistiques 2012","Rachid HamainaThomas LeducGuillaume Moreau","Article","Texte intégral",8090,0,0,0,0,0,2290,2910,2890,0,10
22771,"8110478753605639630","The World Development Report 2009: The Beginning of A Space Odyssey?","","","",";Olivier , Walther","2009-11-18","en","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11
4150,"1314318680086198489","Nouvelles temporalités, changements spatiaux et inégalités sociales. L’exemple des villes pétrolières du Casanare (Colombie)","New times, spatial change and social inequalities. The example of oil producing cities of Casanare (Colombia)",";time;espace-temps;inégalité sociale;social inequality;Colombia;Colombie;oil producing city;ville pétrolière;space-time;temporalit","Colombie,espace-temps,inégalité sociale,temporalité,ville pétrolière",";Jean-Marc , Fournier","2003-05-25","fr","true","25-05-2003","Rubriques Espace, Société, Territoire 2003","Jean-Marc Fournier","Article","Texte intégral",4084,235,1014,767,457,436,445,412,318,0,15
26309,"","Felsch P., 2013, Comment August Petermann inventa le Pôle Nord, Paris, Éditions de la Maison des Sciences de l’Homme [1ère édition allemande 2010], 195 p.","","","",";Federico , Ferretti","2014-05-07","fr","false","07-05-2014","Vie Scientifique Revue de livres 2014","Federico Ferretti","Compte-rendu","Texte intégral",532,0,0,0,0,0,0,0,532,NA,NA
1007,"9731812632519923401","Opening Plenary : Communicating about Theoretical Geography","","","",";Denise , Pumain","2001-12-04","en","false","04-12-2001","Transversalités Dossiers 2001 12th European Colloquium on Quantitative and Theoretical Geography.St-Valery-en-Caux, France, September 7-11, 2001. St-Valery-en-Caux, France, September 7-11, 2001","Denise Pumain","Article","Texte intégral",1108,74,273,211,112,72,76,157,133,5,2
4437,"","Modernism, Cosmopolitanism and Catastrophism in Los Angeles and Mexico City","",";model of society;urbanité;Mexico City;urbanisme;image;urbanism;catastrophism;modèle de ville;modernisme;cosmopolitisme;modernism;model of city;catastrophisme;Mexico;modèle de société;représentation;cosmopolitanism;urbanity;Los Angele","catastrophisme,cosmopolitisme,Los Angeles,Mexico,modèle de société,modèle de ville,modernisme,représentation,urbanisme,urbanité",";Jérôme , Monnet","2000-06-28","en","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14253,"11029996868557835777","Cybergeo et les périodiques électroniques scientifiques","Cybergeo and the Electronic Scientific Journals",";journals;nouvelles technologies;knowledge;new technologies;communication;savoir;réseau;research;network;revues;science;recherche;édition électronique;electronic publishin","nouvelles technologies,science,recherche,édition électronique,communication,savoir,réseau,revues",";Christine , Kosmopoulos","2002-06-30","fr","true","30-06-2002","Transversalités Science et Toile 2000-2010","Christine Kosmopoulos","Article","Texte intégral",1871,25,659,208,122,140,180,268,269,1,8
3316,"15458138967781985577","Localisation optimale d’unités de soins dans un pays en voie de développement : analyse de sensibilité","Optimal location of healthcare facilities in developing countries : an example in Rwanda",";hôpitaux;location;p-median;p-médiane;hospital;Rwanda;localisatio","localisation,hôpitaux,p-médiane,Rwanda",";Xavier , Querriau;Mohamed , Kissiyar;Isabelle , Thomas;Dominique , Peeters","2004-08-24","fr","true","24-08-2004","Rubriques Systèmes, Modélisation, Géostatistiques 2004","Xavier QuerriauMohamed KissiyarDominique PeetersIsabelle Thomas","Article","Texte intégral",6122,515,947,780,651,561,959,865,844,3,6
4011,"","L'autocorrélation spatiale comme outil géostatistique d'identification des concentrations spatiales des accidents de la route","Spatial autocorrelation as a geostatistical tool for identifying spatial concentrations of road accidents",";black zone;spatial autocorrelation;road accident;accidents de la route;zone noire;autocorrélation spatial","accidents de la route,autocorrélation spatiale,zone noire",";Benoît , Flahaut","2001-02-07","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24601,"15145909352471637153","Residential segregation in the largest French cities (1968-1999): in search of an urban model","",";France;model;ségrégation résidentielle;social geography;urban space;residential segregation;espace urbain;géographie sociale;gentrification;modèl","espace urbain,géographie sociale,modèle,ségrégation résidentielle,gentrification,France",";Angéla , Verdier;Markus , Schwabe","2011-10-22","en","false","22-10-2011","Rubriques Espace, Société, Territoire 2011","Markus SchwabeAngéla Verdier","Article","Texte intégral",3371,0,0,0,0,440,1333,854,744,0,27
4957,"13563786100244745522","Prospective et gestion stratégique la réalité des délocalisations","",";économie géographiqu","économie géographique",";Jean , Bouinot","2007-03-09","fr","false","09-03-2007","Vie Scientifique Débats Chronique d'économie géographique","Jean Bouinot","Article","Texte intégral",4370,305,833,790,487,399,597,590,369,0,0
129,"17645760952633302273","Cartographie en anamorphose","Anamorphosis Mapping",";cartography;cartographie;anamorphose;anamorphosi","anamorphose,cartographie",";Patrice , Langlois;Jean-Charles , Denain","1996-04-14","fr","true","14-04-1996","Rubriques Cartographie, Imagerie, SIG 1996","Patrice LangloisJean-Charles Denain","Article","Texte intégral",12731,336,883,1112,721,669,995,3232,4783,2,0
26954,"15389204091477420269","Fournier M. (dir), 2015, Labellisation et mise en marque des territoires, Clermont-Ferrand, Presses universitaires Blaise Pascal, collection Ceramac No.34, 632 p.","","","",";Laurent , Bonnard","2015-04-28","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
3514,"","Débats socratiques en géographie","",";histoire de la géographie;Russi","histoire de la géographie,Russie",";Viatcheslav , Shuper","2003-01-29","fr","false","29-01-2003","Vie Scientifique Débats Débats socratiques en géographie","Viatcheslav Shuper","Article","Texte intégral",899,72,195,158,91,76,117,99,91,NA,NA
5021,"","Note aux auteurs","","","","","2015-04-02","fr","false","01-07-2015","La Revue","","Informations pratiques","Texte intégral",22985,791,2306,2545,2696,4059,3666,3750,3172,NA,NA
5639,"","Revue des sommaires/Journal Reviews","","","","","2007-04-24","fr","false","24-04-2007","Actualités et sites Revue de sommaires","","Article","Texte intégral",6120,907,1808,1304,901,554,517,129,0,NA,NA
930,"12181622537683467276","Landes D., Richesse et pauvreté des nations, Albin Michel, 2000, 760 p.","","","",";Sophie , Baudet","2001-04-09","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
755,"17607972050897680312","Heurley J., 2003, L’Irlande, Paris, PUF, coll. Que sais-je ?, 127 p.","","","",";Marianne , Guérois","2005-08-11","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
5466,"","Comparaison n'est pas raison…","","","",";Yves , Guermond;Nicole , Mathieu","2004-11-15","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17203,"16071811597336120749","Le parc amazonien de Guyane française : un exemple du difficile compromis entre protection de la nature et développement","The Amazonian park of French Guiana: an example of the difficult compromise between nature protection and development",";territorial conflict;développement;conflit territorial;development;cartography;cartographie;nature protection/conservation;développement durable;parc national;national park;sustainable development;French Guiana;Guyane française;aménagement du territoire;territorial planning;protection/conservation de la natur","parc national,protection/conservation de la nature,développement,développement durable,aménagement du territoire,conflit territorial,cartographie,Guyane française",";Moïse Tsayem , Demaze","2008-03-27","fr","true","27-03-2008","Rubriques Environnement, Nature, Paysage 2008","Moïse Tsayem Demaze","Article","Texte intégral",17379,0,2417,2341,1505,1693,3471,2943,3009,1,19
12063,"9778440285021324005","Les indices de ségrégation résidentielle : un outil intégré dans un système d’information géographique","Residential segregation indices : a tool integrated into a geographical information system",";ségrégation résidentielle;indices de ségrégation;indices of segregation;social segregation;ethnic segregation;ségrégation ethnique;residential segregation;GIS;SIG;ségrégation social","indices de ségrégation,ségrégation résidentielle,ségrégation sociale,ségrégation ethnique,SIG",";Philippe , Apparicio","2000-06-16","fr","true","16-06-2000","Rubriques Espace, Société, Territoire 2000","Philippe Apparicio","Article","Texte intégral",13453,156,1463,1751,1620,1677,2295,2470,2021,63,10
281,"","Mobility in Strasbourg form 1870 to 1940","","","",";Franz Joseph , Hahn;Jean-Luc , Pinol","1996-04-12","en","false","12-04-1996","Transversalités Dossiers 1996 Les Bonnes Feuilles du PIRVILLES","Franz Joseph HahnJean-Luc Pinol","Article","Texte intégral",764,60,181,177,112,69,54,65,46,NA,NA
741,"1528635355550738441","Blais H., 2005, Voyages au Grand Océan. Géographies du Pacifique et colonisation, 1815-1845, Paris, Comité des travaux historiques et scientifiques, 352 p.","","","",";Marie-Claire , Robic","2006-09-27","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15633,"4095901814035540958","Valeurs géographiques, valeurs de la géographie","","","",";Denise , Pumain","2007-12-20","fr","false","20-12-2007","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",1538,66,933,152,74,72,66,103,72,0,0
13033,"1472935377201672955","Le rôle de la reconnaissance dans l’élaboration de la connaissance géographique.","The Role of Reconnaissance in the Shaping of geographical knowledge (Connaissance).Some general Insights and a case Study : Antarctica",";Antarctique;world’s exploration;Antarctica;geographical knowledge;exploration du Monde;épistémologie;connaissance géographique;epistemology;reconnaissanc","Antarctique,connaissance géographique,épistémologie,exploration du Monde,reconnaissance",";Jean-Baptiste , Arrault","2007-11-28","fr","true","28-11-2007","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2007","Jean-Baptiste Arrault","Article","Texte intégral",4496,124,1196,703,458,469,381,356,809,1,12
876,"4394115856744970973","Ghorra-Gobin C., 2001, Réinventer le sens de la ville. Les espaces publics à l'heure globale, Paris, L'Harmattan, 266 p.","","","",";Antoine , Fleury","2002-03-13","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
727,"","Cartography and Artificial Intelligence","","","",";Denise , Pumain","2005-11-12","en","false","12-11-2005","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",667,35,192,161,57,57,44,75,46,NA,NA
962,"","Lemoine M., Graciansky P.C. de, Tricart P., 2000, De l'océan à la chaîne de montagnes. Tectonique des plaques dans les Alpes, Paris, Gordon and Breach Science Publishers.","","","",";Bernard , Debarbieux","2001-01-24","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23461,"16496572292154496094","El Mapa del África Occidental Española de 1949 a escala 1:500.000: orgullo militar, camelladas y juegos poéticos saharauis","The Map of the Western Spanish Africa of 1949 to scale 1:500.000: military pride, méharés and poetical saharawi games",";colonialisme;topography;colonialism;cartography;cartographie;colonialismo;toponimia;Africa;cartografia;toponym","cartographie,toponyme,colonialisme",";José Antonio Rodriguez , Esteban","2011-01-20","es","true","20-01-2011","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2011","José Antonio Rodriguez Esteban","Article","Texte intégral",20526,0,0,0,0,3571,8514,5092,3349,0,23
22123,"","La Stadtschrumpfung ou rétrécissement urbain en Allemagne : un champ de recherche émergent","Shrinking Cities in Germany: an emerging research field and a new paradigm for analyzing the evolution of cities?",";dynamique urbaine;urban policy;urban decline;shrinking cities;Eastern Germany;déclin urbain;politique urbaine;urban dynamics;Est de l’Allemagn","Est de l’Allemagne,déclin urbain,dynamique urbaine,politique urbaine",";Daniel , Florentin;Sylvie , Fol;Hélène , Roth","2009-03-26","fr","true","26-03-2009","Rubriques Espace, Société, Territoire 2009","Daniel FlorentinSylvie FolHélène Roth","Article","Texte intégral",6235,0,0,1038,1120,1143,1042,1073,819,NA,NA
25486,"15086426008078156737","Figures et Unité de l’idée de montagne chez Alexandre von Humboldt","","","",";Bernard , Debarbieux","2012-08-21","fr","false","21-08-2012","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2012","Bernard Debarbieux","Article","Texte intégral",2758,0,0,0,0,0,967,852,939,1,12
742,"4589955624756916039","Frolova M., 2006, Les Paysages du Caucase. Invention d’une montagne, Paris, Comité des travaux historiques et scientifiques, 206 p.","","","",";Marie-Claire , Robic","2006-09-27","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
25478,"17435072595489656572","Alexander von Humboldt and planet earth’s green mantle","",";plant geography;histoire des sciences géographiques;paysage;history of geographical science;végétation;géographie des plantes;landscape;vegetation;Humbold","Humboldt,végétation,histoire des sciences géographiques,paysage,géographie des plantes",";Anne , Buttimer","2012-08-03","en","false","03-08-2012","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2012","Anne Buttimer","Article","Texte intégral",9308,0,0,0,0,0,1958,4024,3326,0,17
780,"","Amar G., 2004, Mobilités urbaines. Éloge de la diversité et devoir d’invention. Paris, Édition de l’Aube. Collection Société et Territoire. Série Prospective du présent. 251 p.","","","",";Angèle , Charpentier","2005-01-13","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24777,"10440999740407627154","Editorial 15 mai 1997","","","",";Denise , Pumain","1997-05-15","fr","false","15-05-1997","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",103,0,0,0,0,2,17,47,37,0,0
3153,"7239480609142700773","Comment je suis parvenu à la théorie des lieux centraux Comment une théorie peut naître et comment elle est née dans mon cas : compte-rendu","","","",";Géraldine , Djament;Walter , Christaller;Mandana , Covindassamy","2005-01-25","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
735,"","Time and Space, Competing Universes","","","",";Denise , Pumain","2002-06-12","en","false","12-06-2002","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",445,30,145,89,27,33,33,62,26,NA,NA
10993,"2246124274659537904","Conception d’un automate cellulaire non stationnaire à base de graphe pour modéliser la structure spatiale urbaine: le modèle Remus","Conceiving a graph-based non-stationary cellular automata to model the urban spatial structure: the Remus model",";modélisation;urban;graph;neighbourhoo;automate cellulaire;voisinage;ville;réseau;modelling;cellular automata;network;graph","automate cellulaire,graphe,modélisation,réseau,ville,voisinage",";Diego , Moreno;Arnaud , Banos;Dominique , Badariotti","2007-10-03","fr","true","03-10-2007","Transversalités Dossiers 2007-2006 Sélection des meilleurs articles de SAGEO 2006","Dominique BadariottiArnaud BanosDiego Moreno","Article","Texte intégral",7817,404,1929,1312,1248,738,735,767,684,17,13
24646,"4730054450676690259","Une métaphore de la démarche géographique et de l’histoire du XIXe siècle : L’Île Mystérieuse de Jules Verne (1874-75)","A metaphor of the geographical approach and the XIXth century history: Mysterious Island of Jules Verne (1874-75)",";imaginaire géographique;L’Île Mystérieuse;Mysterious Island;Extraordinary Journeys;Voyages Extraordinaires;métaphore;metaphor;geographical imaginary;Jules Vern","imaginaire géographique,Jules Verne,L’Île Mystérieuse,métaphore,Voyages Extraordinaires",";Lionel , Dupuy","2011-10-18","fr","true","18-10-2011","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2011","Lionel Dupuy","Article","Texte intégral",3245,0,0,0,0,242,1147,990,866,1,5
3747,"13061179908815975182","L’essor du vignoble au Québec Histoire de climats et de goûts","The growth of the wine industry in Québec A story about climate and tastes",";wine;city-countryside relationship;cultural geography;relations ville-campagne;vineyards;vin;vignobles;climate;géographie culturelle;clima","climat,géographie culturelle,relations ville-campagne,vignobles,vin",";Frédéric , Lasserre","2001-04-23","fr","true","23-04-2001","Rubriques Politique, Culture, Représentations 2001","Frédéric Lasserre","Article","Texte intégral",6738,578,1227,1264,780,616,712,827,734,4,0
213,"11901351103147403021","La géographie dans les programmes scolaires en Europe ","Geography in the European School Programs",";enseignement de la géographie;Europe;teaching geograph","enseignement de la géographie,Europe",";Jean-Pierre , Chevalier","2000-03-15","fr","true","15-03-2000","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2000","Jean-Pierre Chevalier","Article","Texte intégral",4824,498,1341,891,582,420,388,372,332,5,0
2455,"","Le deuxième recensement de la population de l’Afrique du Sud post-apartheid1","Second Population Census in the Post-apartheid South Africa Bounded urbanization, hidden informal sector",";Afrique du Sud;informal sector;Census 2001;économie;recensement de la population de 2001;economy;urbanisation;South Africa;urbanization;secteur informe","Afrique du Sud,économie,recensement de la population de 2001,secteur informel,urbanisation",";Céline , Vacchiani-Marcuzzo","2004-06-23","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24776,"17402181028925244973","Foreseeing and Managing Social Risks","","","",";Denise , Pumain","2001-12-12","en","false","12-12-2001","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",95,0,0,0,0,8,12,49,26,0,0
21253,"9540758534282091359","Les musées, un outil efficace de régénération urbaine ? Les exemples de Mons (Belgique), Essen (Allemagne) et Manchester (Royaume-Uni)","Museums, an effective way for urban regeneration? Examples of Mons (Belgium), Essen (Germany) and Manchester (United Kingdom)",";régénération urbaine;urban regeneration;vieille région industrielle;old manufacturing region;museum;musée;cultur","musée,culture,régénération urbaine,vieille région industrielle",";Bruno , Lusso","2009-01-05","fr","true","05-01-2009","Rubriques Espace, Société, Territoire 2009","Bruno Lusso","Article","Texte intégral",11687,0,3,2034,1235,1642,2210,2330,2233,9,19
25501,"12686561484153439319","Zaccaï E., 2011, 25 ans de développement durable, et après ?, Paris, PUF, 240 p.","","","",";Léa , Sébastien","2012-08-22","fr","false","22-08-2012","Vie Scientifique Revue de livres 2012","Léa Sébastien","Compte-rendu","Texte intégral",1416,0,0,0,0,0,801,416,199,0,0
26969,"17597256972498235486","Identification des variables expliquant la distribution spatiale d’oiseaux de la forêt boréale et modélisation de tendances futures : une approche multivariée","",";écologie;biogéographie;multivariate analysis;analyse multivariée;changements climatiques;Québec;ecology;biogeography;climate chang","écologie,analyse multivariée,biogéographie,Québec,changements climatiques",";Jonathan , Gaudreau;Pierre , Legendre;Liliana , Perez","2015-05-11","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25
23661,"5435787132338316709","Des indicateurs spatialisés des transhumances pastorales au Ferlo","Spatial indicators for Ferlo’s pastoral transhumance",";pastoralisme;transhumance;mobilité;Sénégal;pastoralism;Ferlo;indicators;mobility;indicateurs;Sahe","",";Oumar , Sy;Grégoire , Leclerc","2011-05-23","fr","true","23-05-2011","Rubriques Systèmes, Modélisation, Géostatistiques 2011","Grégoire LeclercOumar Sy","Article","Texte intégral",3878,0,0,0,0,624,1234,1136,884,1,22
19323,"","La gestion contractualisée des forêts en pays betsileo et tanala (Madagascar)","Contractual Forest Management in the Betsileo and Tanala Regions of Madagascar: The biased effects of a universal model",";acteur;territory;carte;politiques environnementales;transfert de gestion;rules;territoire;corridor forestier;norme;map;actors;Transferring the Management of Renewable Natural Resources (TGRNR);forestry corridor;Madagascar;environmental policie","acteur,carte,corridor forestier,Madagascar,norme,politiques environnementales,territoire,transfert de gestion",";Hervé Rakoto , Ramiarantsoa;Chantal , Blanc-Pamard","2008-07-04","fr","true","04-07-2008","Rubriques Environnement, Nature, Paysage 2008","Chantal Blanc-PamardHervé Rakoto Ramiarantsoa","Article","Texte intégral",6454,0,1052,1185,1039,711,636,924,907,NA,NA
11113,"2814133809655680498","La Russie et l’Europe : une intégration économique encore à venir ?","Russia and Europe: the economic integration is still to come?",";coefficient of bilateral trade;trade;Union européenne.;regionalisation;regression;Europe;régression;economic geography;commerce;régionalisation;géographie économique;European Union;modèle d’interaction spatiale;Russia;spatial interaction model;birapport d’intensité bilatérale d’échanges;Russi","birapport d’intensité bilatérale d’échanges,commerce,Europe,géographie économique,modèle d’interaction spatiale,régionalisation,régression,Russie,Union européenne.",";Yann , Richard;Christine Tobelem , Zanin","2007-10-02","","true","02-10-2007","Rubriques Systèmes, Modélisation, Géostatistiques 2007","Yann RichardChristine Tobelem Zanin","Article","Texte intégral",7792,432,986,1516,890,873,1130,754,1211,0,7
294,"","Perceived density : how apartment dwellers view their surroundings","","","",";Annie , Moch;Danièle , Hermand;Florence , Bordas","1996-04-12","en","false","12-04-1996","Transversalités Dossiers 1996 Les Bonnes Feuilles du PIRVILLES","Annie MochFlorence BordasDanièle Hermand","Article","Texte intégral",2462,99,243,346,307,248,360,556,303,NA,NA
734,"","Geography at the Summit","","","",";Denise , Pumain","2002-08-12","en","false","12-08-2002","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",376,22,112,82,22,37,26,49,26,NA,NA
3365,"14060212002214654885","Making knowledge industries a GO : Some commercial considerations","",";propriété intellectuelle;pharmaceutical industry;risk finance;intellectual property;facteur de localisation;location factor;high-tech;hautes technologies;capital-risque;industrie pharmaceutiqu","capital-risque,facteur de localisation,hautes technologies,industrie pharmaceutique,propriété intellectuelle",";Risto , Laulajainen","2005-10-07","en","false","07-10-2005","Rubriques Espace, Société, Territoire 2005","Risto Laulajainen","Article","Texte intégral",4056,254,648,813,570,362,179,353,877,0,5
