"id"	"UID"	"SCHID"	"Title"	"Title_en"	"keywords_en"	"keywords_fr"	"authors"	"date"	"langue"	"translated"	"numciting"	"numcited"
"5143"	"T0730"	""	"Vers la fin des banlieues industrielles ?"	"Towards the end of industrial suburbs ?"	""	""	";Edwige , Dubos-Paillard"	"1999-06-16"	"fr"	"true"	"0"	"0"
"2856"	"T0034"	"6831994378757046484"	"The use of Remote Sensing Technology in geological Investigation and mineral Detection in El Azraq-Jordan"	""	";lineament;data fusion;minerals detection;ratio;linéament;rapport spectral;lithologie;lithology;détection de minerais;fusion de donnée"	"détection de minerais,fusion de données,linéament,lithologie,rapport spectral"	";Samih Al , Rawashdeh;Mufeed , Hamzah;Bassam , Saleh"	"2006-10-23"	"en"	"false"	"0"	"23"
"26501"	"T1178"	""	"Proyecto científico"	""	""	""	";Francisco Maturana y Gloria , Zamorano"	"2014-10-27"	"es"	"false"	"0"	"0"
"2575"	"T0199"	"6105010055716599791"	"La formation supérieure en régions (France)"	"Higher Education and Regions (France)"	";region;France;équipements;space change;région;formation supérieure;planning;service;évolutions territoriales;higher education;vocational training;politique publiqu"	"équipements,évolutions territoriales,formation supérieure,France,politique publique,région"	";Myriam , Baron"	"2004-06-23"	"fr"	"true"	"0"	"28"
"25363"	"T1022"	"1671725978512492624"	"Les élections présidentielles de 2012 : du quinquennat à la fabrication d’une France pentapolaire"	"The presidential elections of 2012: Of five-year term in the manufacturing of pentapolaire France"	";France;géographie électorale;presidential election;electoral geography;élection présidentielle;canton"	"élection présidentielle,France,cantons,géographie électorale"	";Michel , Bussi;Céline , Colange;Jérome , Fourquet"	"2012-05-23"	"fr"	"true"	"0"	"0"
"19853"	"T0762"	"5504772423309734631"	"Publier en temps de guerre : les revues de géographie française de 1939 à 1945"	"French Geographical Journals facing World War II"	";France;histoire de la géographie;history of geography;World War II;revue;geographical journal;Seconde Guerre Mondial"	"France,histoire de la géographie,revue,Seconde Guerre Mondiale"	";Laurent , Beauguitte"	"2008-09-16"	"Fr"	"true"	"0"	"24"
"6022"	"T0135"	"7091107772334606196"	"Présidentielle 2007 second tour : Nouvelle géographie des votes et réalignement partisan"	"French Election, 2007"	";France;élection présidentiell"	"élection présidentielle,France"	";Céline , Colange"	"2007-05-15"	"fr"	"true"	"0"	"0"
"2811"	"T0076"	""	"Modélisations prospectives de l’occupation du sol. Le cas d’une montagne méditerranéenne"	"Prospective modelling of land cover in Mediterranean mountain areas"	";modélisation;modèle linéaire généralisé;réseaux de neurones;forecasting;neural networks;modelling;prévision;GIS;SIG;generalized linear parametric mode"	"modèle linéaire généralisé,modélisation,prévision,réseaux de neurones,SIG"	";Pascal , Sarda;Martin , Paegelow;Frédéric , Ferraty;Laurence , Cornez;Nathalie , Villa;Louis , Ferré"	"2004-12-06"	"fr"	"true"	"0"	"15"
"24071"	"T1002"	"6358513581078236321"	"Masboungi A. (dir.), 2010, Bien habiter la ville, Editions du Moniteur, Coll. Projet urbain, 175 p."	""	""	""	";Eric , Boutouyrie"	"2011-10-13"	"fr"	"false"	"0"	"0"
"3684"	""	""	"« Quantifier » le paysage au long d’un itinéraire à partir d'un échantillonnage photographique au sol"	"Quantifying landscape along an itinerary using ground level photographic sampling"	";banque d’image;paysage;image database;movement;perception;rhythm;landscape;rythme;déplacemen"	"paysage,banque d’image,perception,déplacement,rythme"	";Sébastien , Nageleisen;Madeleine , Griselin"	"2004-01-13"	"fr"	"true"	"0"	"23"
"4136"	"T0247"	"3010631107314795450"	"Les nouvelles spatialités des comportements électoraux français. L’exemple des élections présidentielles 1981-1995"	""	";France;présidence;carte;élection;politiqu"	"élection,France,carte,présidence,politique"	";Sylviano , Freire-Diaz;Michel , Bussi"	"2002-04-16"	"fr"	"false"	"0"	"2"
"26897"	""	"7139105368833225926"	"Terrin J.-J. (dir.), 2014, Villes inondables, Prévention, adaptation, résilience, Marseille, Parenthèses, 288 p."	""	""	""	";Odile , Plattard"	"2015-03-19"	"fr"	"false"	"0"	"0"
"5454"	"T0485"	"10805606454998306419"	"Apartheid et Israël-Palestine : enseignements et contresens d’une analogie"	""	";colonialisme;apartheid;nationalisme;annexion;sionisme;bantoustan;ségrégation;post-sionisme;post-colonialisme;racisme;frontière;colonisatio"	"annexion,apartheid,bantoustan,colonialisme,colonisation,frontière,nationalisme,post-colonialisme,post-sionisme,racisme,ségrégation,sionisme"	";Frédéric , Giraut"	"2004-11-15"	"fr"	"false"	"0"	"0"
"620"	""	""	"Evolution des zones humides d'Anatolie intérieure : exemple de la plaine de Konya, Turquie"	"Evolution of the Algöl lake (eastern part of the Konya plain)"	";télédétection;remote sensin"	"télédétection"	";Catherine , Kuzucuoglu;Sylvie , Servain"	"2000-05-05"	"fr"	"true"	"0"	"5"
"4193"	"T0711"	""	"Démocratie et vacances, éléments de débat"	""	";France;présidence;carte;élection;politiqu"	"élection,France,carte,présidence,politique"	";Christophe , Terrier"	"2002-04-22"	"fr"	"false"	"0"	"0"
"5163"	"T0541"	"11081962168973468706"	"Construire ses cartes : le développement d’outils statistiques interactifs intégrés à un SIG"	""	";spatial analysis tools;bertin visual matrix;factor analysis;matrice visuelle bertin;analyse factorielle;interactivité;GIS;SIG;outils d’analyse spatiale;interactivit"	"analyse factorielle,interactivité,matrice visuelle bertin,SIG,outils d’analyse spatiale"	";Benoît , Ogier"	"1999-06-16"	"fr"	"false"	"0"	"0"
"6498"	"T0213"	"7114082863798299104"	"Quatre pôles dans le champ de la géographie ?"	"A geographical knowledge organised around four poles"	";general public geography;géographie appliquée;academic geography;géographie scolaire;géographie grand public;school geography;géographie savante;applied geograph"	"géographie appliquée,géographie grand public,géographie savante,géographie scolaire"	";Jean-Pierre , Chevalier"	"1997-04-08"	"fr"	"true"	"0"	"6"
"4198"	"T0032"	"15632620084590879657"	"La mosaïque politique de la France : 15 cartes par canton pour comprendre les élections présidentielles 2002"	"The French political puzzle : 15 maps at district scale for understanding the presidential election"	";France;présidence;carte;élection;politiqu"	"élection,France,carte,présidence,politique"	";Sylviano , Freire-Diaz;Jean-Paul , Gosset;Céline , Colange;Michel , Bussi;Jérome , Fourquet;Pascal , Buléon"	"2002-04-29"	"fr"	"true"	"0"	"0"
"25731"	"T1121"	"4004681274677533774"	"Manzo G., 2010, La spirale des inégalités. Choix scolaires en France et en Italie au XXe siècle, Paris, PUPS, 335 p."	""	""	""	";Zoé , Boularan"	"2013-02-15"	"fr"	"false"	"0"	"0"
"20403"	"T0768"	"10357671734870650567"	"Le président, les « spécialistes » et la géographie"	""	""	""	";Micheline , Roumégous;Pascal , Clerc"	"2008-10-03"	"fr"	"false"	"0"	"0"
"3430"	"T0348"	"18033955287987500080"	"Les conséquences d’un choix résidentiel périurbain sur la mobilité : pratiques et représentations des ménages"	"Consequences of a counterurban residential choice on mobility: practices and representations of the households"	";car;Ille-et-Vilaine;automobile;périurbain;transport collectif;public transport;counterurbanisation;residential choice;mobilité;planning;aménagement;choix résidentiel;mobility;Ille-et-Vilaine (France"	"aménagement,automobile,choix résidentiel,Ille-et-Vilaine,mobilité,périurbain,transport collectif"	";Jean , Ollivro;Gérard , Darris;Jean , Pihan;Guy , Baudelle"	"2004-10-15"	"fr"	"true"	"0"	"0"
"7198"	"T0649"	""	"Printemps de la modélisation"	""	""	""	";Denise , Pumain"	"2000-03-12"	"fr"	"false"	"0"	"0"
"25418"	"T1055"	"11297061312940107472"	"Les films des géographes français : quelle grille de lecture ?"	"French Geographers’ Films: A Framework."	";film;histoire de la géographie;audiovisual;geographical knowledge;audiovisuel;épistémologie de la géographie;history of geography;methodolog"	"film,audiovisuel,histoire de la géographie,épistémologie de la géographie"	";Luisa , Simoes"	"2012-07-17"	""	"true"	"0"	"47"
"25615"	"T1072"	"17378408808092404839"	"La transformation des paysages agraires mexicains. Cultures de la canne à sucre et de la mûre dans la vallée de Los Reyes, Michoacán"	"Transformation of Mexican Agrarian Landscapes. Cane sugar and blackberries cultivation in Los Reyes Valley, Michoacán"	";caña de azúcar;paysage;canne à sucre;culture d’exportation;paisaje;libéralisation;liberalization;sugar cane;landscape;liberalización;export crops;cultivos de exportació"	"libéralisation,paysage,canne à sucre,culture d’exportation"	";Virginie , Thiébaut"	"2012-12-05"	"fr"	"true"	"0"	"40"
"26042"	"T1102"	"15823513342291472863"	"Validation spatiale de deux modèles de simulation : l’exemple des plantations industrielles au Chili"	"Spatial validation of two simulation models: the example of timber plantations in Chile"	";prospective;industrial plantations;spatially explicit models;validation;Land Change Modeler;ca-Markov;plantations industrielles;modèles spatialement explicite"	"modèles spatialement explicites,plantations industrielles,ca-Markov,Land Change Modeler,validation,prospective"	";Nicolas , Maestripieri;Martin , Paegelow"	"2013-09-12"	"fr"	"true"	"0"	"73"
"2189"	""	""	"Morphologie du réseau de communication et localisations optimales d'activités. Quelle mesure pour exprimer la forme d'un réseau ? "	"The shape of the transportation network and the optimal location of facilities. How to measure the shape of a network ?"	";localisation optimale;morphology;réseau de communication;optimal location;graph;morphologie;communication network;graph"	"réseau de communication,graphe,morphologie,localisation optimale"	";Isabelle , Thomas;Hubert , Beguin"	"1997-04-09"	"fr"	"true"	"0"	"45"
"606"	"T0668"	""	"Nouvelles de la rentrée"	""	""	""	";Denise , Pumain"	"1999-10-12"	"fr"	"false"	"0"	"0"
"4994"	"T0165"	"17847688566383088484"	"La struttura complessa delle citta. Un approccio cognitivo basato su reti neurali"	""	";développement urbain durable;urban complexity;cognitive approach;réseaux neuronaux;competitiveness;approche cognitive;neural networks;concurrence;complexité urbaine;urban sustainabilit"	"approche cognitive,complexité urbaine,concurrence,développement urbain durable,réseaux neuronaux"	";Lidia , Diappi;Massimo , Buscema"	"1999-05-26"	"it"	"false"	"0"	"17"
"26490"	"T1168"	""	"La desserte aérienne de deux petits Etats insulaires : les Seychelles et Maurice"	"The air service of two small island States: Seychelles and Mauritius. Stakes and restructurings"	";Mauritius;air transport;île;Maurice;transport aérien;Seychelles;tourism;tourisme;islan"	"île,transport aérien,tourisme,Seychelles,Maurice"	";Marie-Annick , Lamy-Giner"	"2014-10-08"	"fr"	"true"	"0"	"37"
"3376"	"T0304"	"9494554736050894482"	"La dynamique économique régionale en Tunisie. Analyse structurelle-résiduelle"	"Regional economic dynamics in Tunisia. Shift-Share-Analysis"	";emploi;Tunisie;employment;population occupée;shift-share analysis;dynamique économique régionale;analyse structurelle-résiduelle;regional economic dynamic;regression;labour force;Tunisi"	"analyse structurelle-résiduelle,dynamique économique régionale,emploi,population occupée,Tunisie"	";Amor , Belhedi"	"2005-05-09"	"fr"	"true"	"0"	"0"
"25271"	"T1026"	"8717736230180721741"	"Vers une visualisation de la complexité de l’image cartographique"	"Towards a visualization of the cartographic image complexity"	";readability;cartography;cartographie;carte;complexity;complexité;infographie;saillance;saliency;visualization;software;lisibilité;map;visualisation;compression;logicie"	"cartographie,carte,complexité,lisibilité,visualisation,compression,saillance,logiciel,infographie"	";Laurent , Jégou;Jean-Philippe , Deblonde"	"2012-04-11"	""	"true"	"0"	"26"
"4118"	"T0122"	"15636271386786249072"	"Who is the long-distance commuter? Patterns and driving forces in Sweden"	""	";modèle logit binomial;mobilité;binomial logit model;long-distance commuting;navetteur;mouvement pendulaire sur de longue distance;mobilit"	"mobilité,modèle logit binomial,mouvement pendulaire sur de longue distance,navetteur"	";Marianne , Öhman;Urban , Lindgren"	"2003-08-01"	"en"	"false"	"0"	"71"
"2379"	"T0516"	"8809117434454370081"	"The evaluation of Decision Plan Nets for bridging the gap between the ideal dwelling and the accepted dwelling"	""	";préférence exprimée;simulation model;stated preference;housing choice;décision;préférence de fait;predictive value;decision;simulation;arbres de décision;substitution des préférences;substitution of preferences;valeur prédictive;validité prédictive;choix de logement;decision plan net"	"arbres de décision,choix de logement,décision,préférence de fait,préférence exprimée,simulation,substitution des préférences,valeur prédictive,validité prédictive"	";Pieter , Hooimeijer;Roland , Goetgeluk"	"2002-10-10"	"fr"	"false"	"0"	"0"
"1147"	"T0111"	"16379287521242807034"	"Disney urbaniste : la ville de Celebration en Floride"	"When Disney goes to town : the city of Celebration, Florida"	";neotraditional town-planning;Celebration;parcs de loisirs;Walt Disney Company;planification néo-traditionnelle;theme parks;E.P.C.O.T.;urban utopia;utopie urbain"	"Celebration,E.P.C.O.T.,parcs de loisirs,planification néo-traditionnelle,utopie urbaine,Walt Disney Company"	";Sophie , Didier"	"1999-05-06"	"fr"	"true"	"0"	"17"
"23068"	"T0890"	"6021450299050213242"	"Le rapport sur le développement de la Banque mondiale : un changement de paradigme en trompe-l’œil"	"The world development report of the World Bank: an illusionary change of paradigm"	";développement;development;intégration macro-régionale;nouvelle géographie économique;agglomération;agglomeration;macro-regional integration;new economic geograph"	"développement,nouvelle géographie économique,agglomération,intégration macro-régionale"	";Mathieu , Van Criekingen;Gilles Van , Hamme;Moritz , Lennert"	"2010-04-26"	"fr"	"true"	"0"	"16"
"3961"	""	"11515660283405193805"	"Note sur la notion d’échelle dans la géographie française de la fin du XIX<sup>e</sup> siècle et du début du XX<sup>e</sup> siècle"	"Notes on the Notion of Scale in French Geography at the End of the Nineteenth Century and the Beginning of the Twentieth"	";whole/part;scale;project;pertinence;projet;tout/partie;relevance;échell"	"échelle,pertinence,projet,tout/partie"	";Marie-Claire , Robic"	"2004-03-24"	"fr"	"true"	"0"	"20"
"1644"	"T0350"	"10816654763263520673"	"From individual statements to market maps : a geomarketing approach to public transport Planning"	""	";géomarketing;enquêtes de préférences suscitées;urban public transport;stated preference;geomarketing;generalised additive models;spatial generalisation;analyse spatiale;transport public;travel behaviour"	"analyse spatiale,enquêtes de préférences suscitées,géomarketing,transport public"	";Arnaud , Banos"	"2002-07-25"	"en"	"false"	"0"	"5"
"25870"	"T1090"	"4397479083341051245"	"La ville américaine en classe de terminale, 1905-2004"	"American City in French school geography, 1905-2004"	";modernité;ville tentaculaire;school geography;Megalopolis;Ville;Chicago;Mégalopolis;New York;géographie scolaire;États-Unis;représentations;tentacular city;modernity;representations;American cities;Los Angele"	"Ville,États-Unis,géographie scolaire,représentations,ville tentaculaire,modernité,Chicago,New York,Los Angeles,Mégalopolis"	";Marielle , Wastable"	"2013-04-12"	"fr"	"true"	"0"	"99"
"7242"	"T0051"	"5361981950744831408"	"Choluteca : ville hondurienne du système Monde ?"	"Choluteca : honduran city of the world system?"	";ville intermédiaire;agricultural processing industry;acteurs urbains;Honduras;urban actors;enclave;agro-industrie;système Monde;intermediate city;world syste"	"acteurs urbains,agro-industrie,enclave,Honduras,système Monde,ville intermédiaire"	";Sébastien , Hardy"	"2007-06-22"	"fr"	"true"	"0"	"8"
"1643"	"T0073"	"2725874804447595009"	"Une école pour des universitaires placés aux marges de l’expertise : les années trente et la cartographie géographique "	"A school for academic as unusual experts : the 1930s and mapping in geography"	";sémiologie graphiqu"	"sémiologie graphique"	";Marie-Claire , Robic"	"2000-11-17"	"fr"	"true"	"0"	"0"
"602"	"T0680"	""	"Au milieu du monde : le centre et ses réseaux"	""	""	""	";Denise , Pumain"	"2001-10-12"	"fr"	"false"	"0"	"0"
"5479"	"T0558"	""	"La géographie doit-elle encore servir à justifier l’exclusion ? Comment une vision archaïque de la Géographie induit la définition de l’Europe dans le traité constitutionnel ?"	""	";referendum;Europ"	"Europe,referendum"	";Nicolas , Verdier"	"2005-06-01"	"fr"	"false"	"0"	"0"
"8692"	"T0327"	"18282409755244513541"	"Analyse géographique et modélisation des dynamiques d’urbanisation à La Réunion"	""	";spatial model;modèle spatial;dynamiques urbaines;champ géographique;Réunion island;geographical field;urban dynamics;île de la Réunio"	"champ géographique,dynamiques urbaines,île de la Réunion,modèle spatial"	";Pascal , Thinon;Jean-Paul , Cheylan;Cécile , Martignac;Pascale , Metzger"	"2007-07-16"	"fr"	"false"	"0"	"0"
"290"	"T0524"	""	"Psychotropic drug use : its social and geographical context"	""	""	""	";Philippe , Le Moigne"	"1996-04-12"	"en"	"false"	"0"	"1"
"793"	""	"1885689250014585137"	"Sanders L. (dir), 2001, <em>Modèles en analyse spatiale</em>, Paris, Hermès lavoisier."	""	""	""	";Yves , Michelin"	"2004-04-06"	"fr"	"false"	"0"	"0"
"782"	""	""	"José Omar Moncada Maya (dir), 2003, Geografía de la Ilustración (La géographie du siècle des Lumières). Instituto Unam Geografía.<br />« Themas selectos de geografía de México », 226 p."	""	""	""	";Laurence , Reynaud"	"2004-12-21"	""	"false"	"0"	"0"
"4019"	"T0262"	"12526526596166894173"	"The use of historical photography in environmental studies"	""	";inter-tidal area;photographie aérienne;environmental change;littoral;changement environnemental;aerial photography;télédétection;remote sensin"	"changement environnemental,littoral,photographie aérienne,télédétection"	";Dominic , Fontana;Rob , Inkpen;Peter , Collier"	"2001-01-19"	"en"	"false"	"0"	"13"
"24798"	"T0948"	"7557464062512441007"	"Toward a better appraisal of urbanization in India"	""	";division urbain-rural;métropolisation;Inde;urban-rural divide;peuplement;urbanisation;settlement;urbanization;metropolitanization;Indi"	"division urbain-rural,Inde,métropolisation,peuplement,urbanisation"	";Eric , Denis;Kamala , Marius-Gnanou"	"2011-11-28"	"en"	"false"	"0"	"53"
"2289"	"T0511"	"10489437845926823908"	"Modelling within a thermodynamic framework : a footnote to Sanders (1999)"	""	";synergetic;alignment;auto-organisation;complex system;synergétique;système complexe;micro-simulation;self-organizing syste"	"micro-simulation,synergétique,auto-organisation,système complexe"	";Nick , Winder"	"2000-09-05"	"en"	"false"	"0"	"3"
"22763"	"T0844"	"2656775593116814839"	"Une méthode pour agréger les localisations cognitives : les moyennes sur listes chaînées de points"	"A method to aggregate cognitive localisations: The averages over chained lists of points"	";satial cognition;aggregation;cognition spatiale;agrégation;welfare;cognitive image;image cognitive;GIS;SIG;bien-êtr"	"agrégation,bien-être,cognition spatiale,image cognitive,SIG"	";Frédéric , Roulier"	"2009-11-24"	"fr"	"true"	"0"	"83"
"3338"	""	"14216263611691786986"	"Analyse climatique de la région de Gouré, Niger oriental :<br>récentes modifications et impacts environnementaux"	"Climatic analysis of the Gouré area, eastern Niger: recent changes and environmental impacts"	";Niger;sécheresse;dégradation environnementale;climatic evolution;évolution climatique;Sahel;environmental degradation;drough"	"dégradation environnementale,évolution climatique,Niger,Sahel,sécheresse"	";Pierre , Ozer;Catherine , Bodart;Bernard , Tychon"	"2005-05-02"	"fr"	"true"	"0"	"66"
"935"	""	"12177113020129791020"	"Chaléard J.L., Dubresson A., 1999, <em>Villes et campagnes dans les pays du Sud. Géographie des relations</em>, Paris, Karthala, 258 p."	""	""	""	";Marianne , Guérois"	"2001-03-27"	"fr"	"false"	"0"	"0"
"9052"	"T0162"	"6929862748575598442"	"Vers une approche individu-centrée pour modéliser et simuler l’expression spatiale d’une maladie transmissible : la peste à Madagascar"	"Towards an individual-based approach to modelise and simulate spatial patterns of a communicable disease : the plague in Madagascar"	";complexe;multi-agent modelling;plague;peste;complex;système pathogène;modélisation multi-agents;Madagascar;pathogenic syste"	"complexe,système pathogène,peste,Madagascar,modélisation multi-agents"	";Vincent , Laperrière;Arnaud , Banos;Dominique , Badariotti"	"2007-07-16"	"fr"	"true"	"0"	"43"
"26579"	"T1174"	"3372645134836453568"	"OASIS – un Outil d’Analyse de la Ségrégation et des Inégalités Spatiales"	"OASIS – an Outright tool for the Analysis of Spatial Inequalities and Segregation"	";spatial analysis;Monte Carlo simulation;simulation Monte Carlo;segregation;Web mapping;spatial autocorrelation;analyse spatiale;cartographie interactive;autocorrélation spatiale;ségrégatio"	"ségrégation,autocorrélation spatiale,simulation Monte Carlo,cartographie interactive,analyse spatiale"	";André , Torre;Mihai , Tivadar;Frédéric , Bray;Yves , Schaeffer"	"2014-12-20"	"fr"	"true"	"0"	"40"
"729"	"T0566"	""	"A Game of Scales, or When Quantity Changes Quality"	""	""	""	";Denise , Pumain"	"2004-12-12"	"en"	"false"	"0"	"0"
"1679"	"T0125"	"2598266444088209003"	"Pratique des corrections atmosphériques en télédétection : utilisation du logiciel 5S-PC"	"Atmospherical corrections in remote sensing : using the 5S-PC software"	";télédétection;remote sensin"	"télédétection"	";Claude , Kergomard"	"2000-05-05"	"fr"	"true"	"0"	"2"
"1419"	"T0468"	"710708192862092304"	"Vingt ans de réformes dans les services d’eau urbains d’Afrique subsaharienne : une géographie de la diversité"	"Twenty years of urban water services reforms in Sub-Saharan Africa : a geography of diversity"	";Subsaharian Africa;gestion urbaine;services d’eau urbains;urban water services;privatization;privatisation;urban management;Afrique subsaharienn"	"services d’eau urbains,gestion urbaine,privatisation,Afrique subsaharienne"	";Sylvy , Jaglin"	"2004-10-15"	""	"true"	"0"	"7"
"23598"	""	""	"<a id=InMacro></a><a id=bkmInMacro></a>Perceptions, réorganisations locales et stratégies d’acteurs suite à l’application d’une politique publique agricole européenne"	"Perceptions, Local Reorganizations and Strategies of Actors Following to the Implementation of an European Agricultural Policy. Study of the French rural development program in Thymerais, Monts de Lacaune, Pays de Langres, Mené, Coteaux du lyonnais, southern Ardèche"	";acteur;milieu rural;exploitation agricole;Politique agricole commune (PAC);Common Agricultural Policy (CAP"	"acteur,exploitation agricole,milieu rural,Politique agricole commune (PAC)"	";André , Suchet;Anthony , Tchékémian"	"2011-03-30"	"fr"	"true"	"0"	"48"
"24877"	"T0991"	"483538246629254650"	"Christaller, toujours vivant !"	""	""	""	";Patrick , Taillandier;Diego , Moreno;Arnaud , Banos;Cyril , Pivano"	"2011-12-19"	"fr"	"false"	"0"	"4"
"5538"	"T0633"	"16596913109677278452"	"Faut-il supprimer la géographie ?"	""	";enseignement de la géographi"	"enseignement de la géographie"	";Denise , Pumain"	"1998-05-01"	"fr"	"true"	"0"	"0"
"23412"	"T0944"	"5940029307484735749"	"Note to Authors"	""	""	""	""	"2010-02-03"	"en"	"false"	"0"	"0"
"303"	"T0605"	""	"Vivre et survivre au bord des villes"	""	""	""	";Michel , Péraldi"	"1996-04-12"	"fr"	"false"	"0"	"1"
"26506"	"T1190"	""	"Contacts"	""	""	""	""	"2014-10-27"	"es"	"false"	"0"	"0"
"15683"	""	"1218772990245989053"	"Saint-Julien T., Le Goix, R. (dir.), 2007, <em>La métropole parisienne, centralités, inégalités, proximités</em>, Paris, Belin, 333 p."	""	""	""	";Gabriel , Dupuy"	"2008-01-02"	"fr"	"false"	"0"	"0"
"3132"	"T0081"	"17681570550838716681"	"Utilisation des données NOAA-AVHRR dans l’étude de la brise thermique et de l’Ilot de chaleur. Exemple de Sfax (se tunisien)"	"Use of NOAA-AVHRR data for sea breeze and urban heat island study. Example of Sfax (South-Eastern of Tunisia)"	";urban heat island;NOAA-AVHRR imagery;imagerie NOAA-AVHRR;îlot de chaleur urbain;brise terre-mer;Sfax;land-sea breez"	"brise terre-mer,îlot de chaleur urbain,Sfax,imagerie NOAA-AVHRR"	";Sylvain , Bigot;Salem , Dahech;Gérard , Beltrando"	"2005-08-08"	"fr"	"true"	"0"	"29"
"26505"	"T1186"	""	"Nota para los autores"	""	""	""	""	"2014-11-04"	"es"	"false"	"0"	"0"
"25354"	"T1027"	"2309695677150489632"	"Analyse spatiale de structures paysagères en contexte agricole bocager"	"Spatial analysis of landscape structures in “bocage” agricultural context"	";spatial analysis;land cover;dynamique paysagère;geomatics;géomatique;Landscape dynamic;analyse spatiale;occupation du sol;télédétection;remote sensin"	"analyse spatiale,dynamique paysagère,occupation du sol,télédétection,géomatique"	";Clémence , Vannier"	"2012-05-17"	""	"true"	"0"	"44"
"23008"	"T0893"	"15196164795908645754"	"Démographie et mouvement"	""	""	""	";Christophe , Terrier"	"2010-03-24"	"fr"	"false"	"0"	"0"
"2913"	"T0391"	"7218568370435585179"	"Excursion à Clarens"	"A Journey to Clarens"	""	""	";Florence , Deprest"	"2006-02-10"	"fr"	"true"	"0"	"0"
"5406"	"T0682"	""	"Exclusion, régression...du “ Ladies´Program ” au “ sans femme ” ?"	"Exclusion, retrocession...from the  Programme des dames  to  men only "	""	""	";Marie-Claire , Robic"	"1997-04-04"	"fr"	"true"	"0"	"0"
"1312"	"T0310"	"8533832621029150028"	"L’eau en France : entre subsidiarité et gestion spatiale"	"French water management : between subsidiarity and spatialized management"	";watershed;France;bassin-versant;spatialised water management;gestion spatiale de l'ea"	"France,gestion spatiale de l'eau,bassin-versant"	";Sarah , Feuillette"	"2004-10-15"	"fr"	"true"	"0"	"5"
"3045"	"T0149"	"5964802624294796908"	"Les statistiques astigmates et la recomposition de la géographie francilienne"	"Astigmatic Statistics and the Evolution of the Economic Geography of Greater Paris"	";géographie économique;urban geography;cities;databases;Paris;industrial geography;analyse spatiale;géographie urbaine;base de données;géographie industrielle;GIS;SI"	"analyse spatiale,base de données,géographie économique,géographie industrielle,géographie urbaine,Paris,SIG"	";Frédéric , Gilli"	"2005-11-09"	"fr"	"true"	"0"	"9"
"5556"	"T0455"	"1938260013292616199"	"Une remarque sur la permanence des systèmes spatialisés "	""	";modélisation;écologie;interaction spatiale;système dynamique;équation différentielle;stabilité;permanenc"	"système dynamique,interaction spatiale,modélisation,écologie,équation différentielle,permanence,stabilité"	";Alain , Franc"	"1997-04-10"	"fr"	"false"	"0"	"15"
"26242"	"T1165"	"12851109013769778622"	"Blais H., Deprest F., Singaravélou P., 2011, Territoires impériaux. Une histoire spatiale du fait colonial, 2011, Paris, Publications de la Sorbonne, 336 p."	""	""	""	";P. , Singaravélou;Henri , Chamussy;F. , Deprest;H. , Blais"	"2014-02-28"	"fr"	"false"	"0"	"0"
"1853"	""	""	"Les habitations rurales dans l'optique de la décentralisation et de l'aménagement spatial"	"Rural habitation in the optic of decentralization and spatial organization"	""	""	";Jean M. , Prophete"	"1999-11-10"	"fr"	"true"	"0"	"3"
"5432"	"T0347"	"2796642889068211356"	"Pour une nouvelle approche spatiale de l´exclusion sociale"	""	";emploi;théorie sociale;territory;territoire;exclusion;spatial theory;social theory;théorie spatial"	"emploi,exclusion,territoire,théorie sociale,théorie spatiale"	";Nicole , Mathieu"	"1997-10-24"	"fr"	"false"	"0"	"11"
"26597"	"T1172"	"4506354155082252990"	"Le renouvellement de la ville algérienne par la démolition-reconstruction du vieux bâti. De la sanction à la recherche de légitimité, Cas de la ville d’Annaba"	"The renewal of the Algerian town by the demolition-reconstruction of old buildings. From sanction to search of legitimacy. Case study of the city of Annaba"	";urban renewal;acteurs;demolition;renouvellement urbain;acteurs privés;private actors;actors;démolition;reconstruction;Annaba;legitimacy;Algeria;Algérie;légitimit"	"démolition,reconstruction,légitimité,renouvellement urbain,acteurs,acteurs privés,Annaba,Algérie"	";Anissa , Zeghiche;Bahia , Kebir"	"2014-12-20"	"fr"	"true"	"0"	"34"
"739"	""	""	"Souami T., Verdeil E., 2006, <em>Concevoir et gérer les villes</em><em> - Milieux d'urbanistes du sud de la Méditerranée, </em>Economica, Anthropos, collection « Villes », 230 p."	""	""	""	";Pierre Arnaud , Barthel"	"2006-10-25"	"fr"	"false"	"0"	"0"
"1203"	"T0318"	"11462201490072276160"	"The cultural strategy of Rotterdam"	""	";tourisme urbain;port;urban tourism;port city;ville;uncultural image;politique culturelle;Europe;culture;cultural policy;cit"	"culture,Europe,politique culturelle,port,tourisme urbain,ville"	";Jan , Buursink"	"1999-05-12"	"en"	"false"	"0"	"9"
"24966"	"T1015"	"9256794042650563470"	"Urban spatial structure, daily mobility and energy consumption: a study of 34 European cities"	""	";polycentrisme;morphologie urbaine;mobilité quotidienne;soutenabilité urbaine;daily mobility;polycentricity;structure spatiale;urban sustainability;urban structure;urban morpholog"	"mobilité quotidienne,morphologie urbaine,polycentrisme,soutenabilité urbaine,structure spatiale"	";Florent , Le Néchet"	"2012-01-23"	"en"	"false"	"0"	"58"
"23242"	""	"5091149968049800030"	"Paquot Th., 2009, <em>L’espace public</em>, Paris, La Découverte, coll. Repères, 125 p."	""	""	""	";Antoine , Fleury"	"2010-08-30"	"fr"	"false"	"0"	"0"
